# wave,flux
3.879695763381039797e+03,1.627478965199274360e-16
3.879893797669538799e+03,1.627449402577067379e-16
3.880091831958036892e+03,1.627419834324190165e-16
3.880289866246535894e+03,1.627390260441591571e-16
3.880487900535033532e+03,1.627360680930224392e-16
3.880685934823532079e+03,1.627744349486319619e-16
3.880883969112030172e+03,1.627301505025015185e-16
3.881082003400527810e+03,1.627271908633099457e-16
3.881280037689026813e+03,1.627655537763915063e-16
3.881478071987427938e+03,1.637920519563566258e-16
3.881676106275925576e+03,1.638886927831524026e-16
3.881874140564424124e+03,1.645962180888923010e-16
3.882072174852922217e+03,1.646256532949551453e-16
3.882270209141420764e+03,1.673169784694392297e-16
3.882468243429919312e+03,1.646196570193690777e-16
3.882666277718417405e+03,1.646166580289147064e-16
3.882864312006915952e+03,1.688805313678949398e-16
3.883062346295414045e+03,1.694939821545337167e-16
3.883260380583912138e+03,1.688743750013920160e-16
3.883458414872410231e+03,1.688712959440055230e-16
3.883656449160908778e+03,1.688682163040033187e-16
3.883855473623128091e+03,1.664189958849741490e-16
3.884053507911625729e+03,1.645956341726179068e-16
3.884251542200123822e+03,1.645926306357571764e-16
3.884449576488622370e+03,1.664098856227388260e-16
3.884647610777120917e+03,1.688527939542361992e-16
3.884845645065619010e+03,1.688497108178769600e-16
3.885043679354117103e+03,1.688466270996555195e-16
3.885241713642616105e+03,1.694599476788936173e-16
3.885439747931114198e+03,1.700857534615241615e-16
3.885637782229513505e+03,1.700826452411516102e-16
3.885835816518012962e+03,1.700795364352235588e-16
3.886033850806511964e+03,1.700764270436964719e-16
3.886231885095009602e+03,1.723686230020654744e-16
3.886429919383508150e+03,1.750328829327868222e-16
3.886627953672006242e+03,1.723623173239594335e-16
3.886825987960503880e+03,1.713885611967938198e-16
3.887024022249002883e+03,1.713854246380494610e-16
3.887222056537500976e+03,1.723528543592547149e-16
3.887420090825999978e+03,1.723496988521374799e-16
3.887618125114498071e+03,1.750136623131270993e-16
3.887816159412897377e+03,1.754328554531029454e-16
3.888014193701396835e+03,1.754406466464579031e-16
3.888212227989895837e+03,1.754264270847497087e-16
3.888410262278393475e+03,1.750008365323249424e-16
3.888608296566892022e+03,1.723307533692083057e-16
3.888806330855391025e+03,1.713571690967874741e-16
3.889004365143888663e+03,1.723244334720521551e-16
3.889202399432386301e+03,1.749880011332726952e-16
3.889401423894605159e+03,1.749847747282398228e-16
3.889599458183104161e+03,1.754038927210611994e-16
3.889797492471601799e+03,1.754006734140820994e-16
3.889995526770002471e+03,1.753974535051999101e-16
3.890193561058501018e+03,1.753942329948612253e-16
3.890391595346999111e+03,1.753910118830299546e-16
3.890589629635497658e+03,1.753877901698315024e-16
3.890787663923996206e+03,1.753845678553917164e-16
3.890985698212494299e+03,1.753813449398367406e-16
3.891183732500992846e+03,1.753781214232932610e-16
3.891381766799393517e+03,1.749526381713826608e-16
3.891579801087892065e+03,1.741693855457933019e-16
3.891777835376390158e+03,1.713099549017800629e-16
3.891975869664888705e+03,1.679867983052712621e-16
3.892173903953386798e+03,1.668846675665355952e-16
3.892371938241884891e+03,1.662879079953151062e-16
3.892569972540286017e+03,1.668785247657500037e-16
3.892768006828784110e+03,1.668754525089371455e-16
3.892966041117282202e+03,1.668723796812919145e-16
3.893164075405780750e+03,1.668693062829388028e-16
3.893362109694278843e+03,1.668662323140028202e-16
3.893560143982777390e+03,1.679620560928813620e-16
3.893758178281178516e+03,1.712784158975193793e-16
3.893956212569676609e+03,1.713909970405519552e-16
3.894154246858175156e+03,1.741276973741183857e-16
3.894352281146672794e+03,1.741244864244410715e-16
3.894550315435171342e+03,1.741212748800985900e-16
3.894749339897389746e+03,1.741180466789996085e-16
3.894947374185887838e+03,1.741148339427557962e-16
3.895145408484288964e+03,1.741116206120883065e-16
3.895343442772787057e+03,1.741084066874529780e-16
3.895541477061285605e+03,1.741051921688243205e-16
3.895739511349784152e+03,1.741019770563376976e-16
3.895937545638281790e+03,1.747130322677888128e-16
3.896135579936682916e+03,1.747098046197945521e-16
3.896333614225181464e+03,1.747065763764187398e-16
3.896531648513680011e+03,1.747033475376376115e-16
3.896729682802178104e+03,1.749291530609613507e-16
3.896927717090676197e+03,1.751301173019271354e-16
3.897125751389076868e+03,1.749226839374234168e-16
3.897323785677575870e+03,1.746904262310643375e-16
3.897521819966073963e+03,1.740730143425841140e-16
3.897719854254572056e+03,1.721450157004061853e-16
3.897917888552972727e+03,1.721418296876356235e-16
3.898115922841471274e+03,1.721386430893723499e-16
3.898313957129969822e+03,1.740601266148407625e-16
3.898511991418467915e+03,1.746710264327743129e-16
3.898710025706966007e+03,1.746677910537334180e-16
3.898908060005367133e+03,1.746645550808085500e-16
3.899106094293865226e+03,1.746613185144663201e-16
3.899304128582363774e+03,1.746580813546882393e-16
3.899502162870861866e+03,1.746548436016181023e-16
3.899700197169262992e+03,1.743275069470484118e-16
3.899898231457761085e+03,1.725275683194516583e-16
3.900097255919979943e+03,1.721067289626512102e-16
3.900295290208478036e+03,1.725211513412396333e-16
3.900493324496976129e+03,1.743145555069519547e-16
3.900691358795376800e+03,1.743113202089014122e-16
3.900889393083875348e+03,1.746321465187483175e-16
3.901087427372372986e+03,1.748578456160504360e-16
3.901285461660871988e+03,1.750587135244535626e-16
3.901483495959272659e+03,1.750554617993610161e-16
3.901681530247770297e+03,1.750522094812802727e-16
3.901879564536268845e+03,1.750489565701976260e-16
3.902077598834670425e+03,1.750457030660998624e-16
3.902275633123168973e+03,1.750424489694620242e-16
3.902473667411666611e+03,1.750391942802716622e-16
3.902671701700165158e+03,1.750359389986792762e-16
3.902869735998565830e+03,1.750326831246729594e-16
3.903067770287063922e+03,1.748253455574042325e-16
3.903265804575562925e+03,1.748220922971828424e-16
3.903463838864061017e+03,1.754257721022928359e-16
3.903661873162461688e+03,1.754225063611207133e-16
3.903859907450959781e+03,1.748123289703311429e-16
3.904057941739457419e+03,1.748090733466024607e-16
3.904255976037859000e+03,1.748058171322169861e-16
3.904454010326357547e+03,1.748025603276543464e-16
3.904652044614856095e+03,1.747993029329061107e-16
3.904850078913255857e+03,1.742432426197502985e-16
3.905048113201754859e+03,1.747927863733091088e-16
3.905246147490252952e+03,1.753963591030189186e-16
3.905445171952471810e+03,1.747862511547062789e-16
3.905643206250872936e+03,1.747829908082491156e-16
3.905841240539370574e+03,1.742269791418342618e-16
3.906039274827869122e+03,1.742237279319513578e-16
3.906237309126270247e+03,1.753799814654773370e-16
3.906435343414767885e+03,1.753767074357197216e-16
3.906633377703265523e+03,1.753734328152987563e-16
3.906831412001668014e+03,1.742107172229360942e-16
3.907029446290165652e+03,1.742074630792637803e-16
3.907227480578664199e+03,1.749467859432548141e-16
3.907425514877064870e+03,1.749435167506273482e-16
3.907623549165562963e+03,1.753570508585014151e-16
3.907821583454061511e+03,1.769321517803381998e-16
3.908019617752462182e+03,1.753504939467080769e-16
3.908217652040960729e+03,1.749304340976032605e-16
3.908415686329458822e+03,1.741846676662662163e-16
3.908613720627859948e+03,1.741814088366520022e-16
3.908811754916359405e+03,1.749206159351623862e-16
3.909009789204856133e+03,1.753340913561876388e-16
3.909207823503256805e+03,1.749140675565694360e-16
3.909405857791755807e+03,1.741683676703358275e-16
3.909603892080253900e+03,1.741651059175252991e-16
3.909801926378655025e+03,1.748355825972962588e-16
3.909999960667153118e+03,1.748323070537906174e-16
3.910197994955651211e+03,1.748976863407015156e-16
3.910396029254051882e+03,1.748944083382077178e-16
3.910594063542550430e+03,1.748911297498682175e-16
3.910793088004768833e+03,1.767738150593482388e-16
3.910991122303169504e+03,1.767704999276124171e-16
3.911189156591668052e+03,1.767671842042202176e-16
3.911387190880166145e+03,1.767638678891752394e-16
3.911585225178567271e+03,1.767605509824815501e-16
3.911783259467065818e+03,1.768658571188389855e-16
3.911981293765466489e+03,1.783645636537282976e-16
3.912179328053964582e+03,1.783612147327128049e-16
3.912377362342463130e+03,1.783578652155139081e-16
3.912575396640863801e+03,1.786752175134464789e-16
3.912773430929361894e+03,1.783511643930924178e-16
3.912971465227763019e+03,1.782222679634864003e-16
3.913169499516261567e+03,1.783444611880221473e-16
3.913367533804760114e+03,1.783411086925139826e-16
3.913565568103159876e+03,1.783377556017003173e-16
3.913763602391658878e+03,1.782088662319439084e-16
3.913961636690060004e+03,1.782055143125746605e-16
3.914159670978557642e+03,1.783276927605259012e-16
3.914357705267056190e+03,1.786449854391411852e-16
3.914555739565456861e+03,1.786416233406822219e-16
3.914753773853955408e+03,1.783176245694556580e-16
3.914951808152356080e+03,1.786348973586702553e-16
3.915149842440855082e+03,1.786315334754740390e-16
