# wave,flux
3.820043875989999833e+03,5.470740152060000152e-18
3.820241910270000062e+03,5.880600231650000263e-18
3.820439944560000185e+03,6.382019162260000317e-18
3.820637978830000065e+03,6.381910500920000738e-18
3.820836013109999840e+03,6.381801817340000799e-18
3.821034047399999963e+03,6.381693111500000104e-18
3.821232081680000192e+03,5.880099517190000449e-18
3.821430115959999966e+03,5.879999312810000724e-18
3.821628150250000090e+03,5.879899087920000339e-18
3.821826184529999864e+03,5.879798842530000262e-18
3.822024218800000199e+03,5.879698576640000492e-18
3.822223243269999784e+03,5.879597788750000753e-18
3.822421277550000013e+03,5.469621173490000690e-18
3.822619311819999893e+03,5.469527840080000564e-18
3.822817346110000017e+03,5.469434487580000250e-18
3.823015380389999791e+03,5.469341115999999949e-18
3.823213414670000020e+03,5.469247725340000429e-18
3.823411448960000143e+03,5.321182051440000471e-18
3.823609483239999918e+03,4.791664675700000461e-18
3.823807517520000147e+03,4.276534027000000054e-18
3.824005551799999921e+03,4.276460939180000663e-18
3.824203586080000150e+03,4.276387836430000520e-18
3.824401620369999819e+03,4.276314718750000395e-18
3.824599654650000048e+03,4.145094315300000329e-18
3.824797688929999822e+03,4.145023411100000507e-18
3.824995723219999945e+03,4.094061599040000564e-18
3.825193757489999825e+03,4.041530064140000306e-18
3.825391791770000054e+03,3.597548970740000670e-18
3.825589826060000178e+03,3.054436633180000453e-18
3.825787860339999952e+03,3.054384327470000151e-18
3.825985894630000075e+03,3.597364155210000564e-18
3.826183928909999850e+03,4.093641010970000222e-18
3.826381963190000079e+03,4.144455656220000087e-18
3.826579997469999853e+03,4.144384621680000370e-18
3.826778031750000082e+03,4.144313572660000365e-18
3.826976066040000205e+03,4.093360332810000094e-18
3.827174100319999980e+03,4.045228977870000625e-18
3.827372134600000209e+03,4.045159582720000347e-18
3.827570168889999877e+03,4.045090173430000372e-18
3.827768203170000106e+03,4.045020749999999932e-18
3.827967227619999903e+03,4.044950965200000217e-18
3.828165261910000027e+03,4.044881513400000138e-18
3.828363296189999801e+03,4.092868243550000234e-18
3.828561330470000030e+03,4.274775429040000393e-18
3.828759364749999804e+03,4.092727618070000610e-18
3.828957399039999927e+03,4.044603564720000504e-18
3.829155433320000157e+03,4.044534042180000381e-18
3.829353467599999931e+03,4.044464505490000364e-18
3.829551501890000054e+03,3.596252576080000541e-18
3.829749536169999828e+03,2.689938138330000077e-18
3.829947570450000057e+03,2.689891860250000274e-18
3.830145604729999832e+03,1.775837014660000262e-18
3.830343639019999955e+03,1.775806449420000332e-18
3.830541673300000184e+03,1.503285394100000135e-18
3.830739707589999853e+03,1.442096310760000088e-18
3.830937741870000082e+03,1.503233617710000188e-18
3.831135776149999856e+03,1.503207721620000060e-18
3.831333810430000085e+03,1.775653529999999748e-18
3.831531844709999859e+03,1.775622927459999977e-18
3.831729878999999983e+03,1.775592318710000107e-18
3.831927913280000212e+03,2.689428561580000344e-18
3.832125947569999880e+03,3.144269799100000079e-18
3.832323981850000109e+03,3.595385435470000343e-18
3.832522016139999778e+03,3.983487406680000128e-18
3.832720050410000113e+03,4.043280215840000039e-18
3.832918084699999781e+03,4.091247591600000108e-18
3.833116118980000010e+03,4.131120622320000363e-18
3.833314153270000133e+03,4.043070798750000521e-18
3.833513177719999931e+03,4.043000615520000295e-18
3.833711212000000160e+03,4.130906204540000365e-18
3.833909246289999828e+03,4.180687555850000437e-18
3.834107280570000057e+03,4.130763424760000422e-18
3.834305314860000180e+03,4.042721137480000578e-18
3.834503349130000061e+03,4.042651232560000603e-18
3.834701383420000184e+03,4.130549146520000493e-18
3.834899417699999958e+03,4.130477691499999828e-18
3.835097451990000081e+03,4.130406221990000217e-18
3.835295486269999856e+03,4.130334738020000718e-18
3.835493520559999979e+03,4.180109075420000606e-18
3.835691554840000208e+03,4.452222411860000098e-18
3.835889589119999982e+03,4.179964308800000356e-18
3.836087623400000211e+03,4.130048657330000424e-18
3.836285657689999880e+03,4.129977100970000460e-18
3.836483691970000109e+03,4.041951404090000263e-18
3.836681726259999778e+03,3.982040500430000399e-18
3.836879760540000007e+03,3.981971462960000051e-18
3.837077794830000130e+03,4.129690730720000621e-18
3.837275829100000010e+03,4.129619101970000192e-18
3.837473863390000133e+03,4.123907313740000424e-18
3.837671897669999908e+03,3.981695173460000082e-18
3.837869931960000031e+03,3.635837759360000274e-18
3.838067966239999805e+03,3.635774641020000646e-18
3.838266000529999928e+03,3.981487809740000485e-18
3.838464034820000052e+03,3.981418660569999964e-18
3.838662069089999932e+03,3.981349497450000439e-18
3.838860103380000055e+03,4.123406091150000364e-18
3.839058137659999829e+03,4.123334430090000610e-18
3.839257162110000081e+03,4.123262396150000203e-18
3.839455196400000204e+03,4.123190706080000423e-18
3.839653230689999873e+03,4.128758068410000396e-18
3.839851264970000102e+03,4.178513055410000168e-18
3.840049299260000225e+03,4.786395483260000358e-18
3.840247333540000000e+03,4.786312190540000131e-18
3.840445367819999774e+03,4.178294916100000159e-18
3.840643402100000003e+03,4.786145554740000793e-18
3.840841436390000126e+03,5.053712219670000054e-18
3.841039470679999795e+03,4.785978851780000110e-18
3.841237504960000024e+03,5.053536158770000211e-18
3.841435539250000147e+03,5.053448101720000759e-18
3.841633573529999921e+03,5.053360026960000799e-18
3.841831607810000150e+03,5.053271934460000506e-18
3.842029642089999925e+03,4.785561800610000741e-18
3.842227676380000048e+03,4.785478340010000632e-18
3.842425710670000171e+03,5.053007550620000386e-18
3.842623744949999946e+03,5.052919387220000723e-18
3.842821779240000069e+03,5.052831206090000155e-18
3.843019813519999843e+03,4.121897812180000585e-18
3.843217847800000072e+03,3.634128771850000324e-18
3.843415882079999847e+03,4.121753868090000518e-18
3.843613916369999970e+03,5.052478304350000439e-18
3.843811950660000093e+03,4.121609866170000323e-18
3.844009984939999867e+03,3.633874844800000327e-18
3.844208019229999991e+03,4.066292979010000620e-18
3.844406053510000220e+03,4.121393754840000474e-18
3.844604087789999994e+03,4.121321688820000687e-18
3.844803112250000140e+03,4.121249247900000181e-18
3.845001146529999914e+03,4.121177152880000567e-18
3.845199180820000038e+03,4.121105043410000492e-18
3.845397215099999812e+03,4.121032919480000528e-18
3.845595249389999935e+03,4.065794714320000202e-18
3.845793283680000059e+03,4.065723527370000525e-18
3.845991317959999833e+03,4.120816460960000355e-18
3.846189352249999956e+03,4.711405348880000083e-18
3.846387386519999836e+03,4.711322804190000031e-18
3.846585420809999960e+03,5.051151954590000135e-18
3.846783455100000083e+03,5.141695649400000294e-18
3.846981489379999857e+03,5.141605507090000693e-18
3.847179523669999980e+03,5.050886294450000120e-18
3.847377557960000104e+03,5.141425168360000531e-18
3.847575592239999878e+03,5.141334971950000169e-18
3.847773626520000107e+03,5.750237594310000460e-18
3.847971660809999776e+03,6.118825018340000183e-18
3.848169695090000005e+03,6.118717605290000307e-18
3.848367729380000128e+03,6.438089138760000392e-18
3.848565763659999902e+03,6.118502714800000309e-18
3.848763797950000026e+03,5.995612026560000865e-18
3.848961832240000149e+03,5.995506684940000666e-18
3.849159866510000029e+03,6.118180218120000292e-18
3.849357900800000152e+03,6.118072676310000321e-18
3.849555935089999821e+03,6.117965113040000847e-18
3.849753969370000050e+03,6.117857528320000529e-18
3.849952003660000173e+03,6.117749922150000908e-18
3.850150037949999842e+03,6.117642294520000243e-18
3.850348072230000071e+03,6.117534645440000275e-18
3.850547096690000217e+03,6.436843596630000350e-18
3.850745130979999885e+03,6.627791436510000489e-18
3.850943165250000220e+03,6.436616943750000710e-18
3.851141199539999889e+03,6.436503583460000247e-18
3.851339233830000012e+03,6.116995539450000719e-18
3.851537268109999786e+03,6.116887761580000830e-18
3.851735302399999910e+03,6.436163367180000710e-18
3.851933336690000033e+03,6.436049916620000521e-18
3.852131370969999807e+03,6.756427679410000291e-18
3.852329405250000036e+03,6.435822947820000795e-18
3.852527439540000159e+03,6.435709429580000487e-18
3.852725473829999828e+03,6.756070166030000709e-18
3.852923508110000057e+03,6.435482325420000524e-18
3.853121542400000180e+03,6.761166209690000261e-18
3.853319576689999849e+03,6.761046849670000387e-18
3.853517610970000078e+03,6.435141500020000692e-18
3.853715645249999852e+03,6.115700789760000708e-18
3.853913679539999976e+03,6.115592754610000773e-18
3.854111713820000205e+03,6.115484698030000391e-18
3.854309748109999873e+03,6.115376620020000333e-18
3.854507782399999996e+03,6.115268520590000796e-18
3.854705816690000120e+03,6.434459240320000483e-18
3.854903850960000000e+03,6.434345451460000918e-18
3.855101885250000123e+03,6.434231640050000229e-18
3.855299919539999792e+03,6.434117806100000154e-18
3.855497953829999915e+03,6.434003949620000892e-18
3.855695988110000144e+03,6.433890070599999934e-18
3.855894022399999812e+03,5.991805957760000753e-18
3.856093046859999959e+03,5.770342237030000249e-18
3.856291081140000188e+03,5.991593210030000641e-18
3.856489115429999856e+03,5.991487069910000739e-18
3.856687149719999979e+03,5.770035580380000213e-18
3.856885184000000208e+03,5.471630863400000278e-18
3.857083218279999983e+03,5.471533871699999884e-18
3.857281252570000106e+03,5.769728741870000696e-18
3.857479286859999775e+03,5.769626421970000619e-18
3.857677321149999898e+03,5.769524081860000447e-18
3.857875355430000127e+03,5.471145713300000251e-18
3.858073389719999795e+03,5.471048625810000642e-18
3.858271424000000025e+03,5.470951519170000425e-18
3.858469458290000148e+03,5.226183138480000379e-18
3.858667492569999922e+03,5.226090338130000366e-18
3.858865526860000045e+03,5.225997519490000650e-18
3.859063561150000169e+03,5.203512489010000621e-18
3.859261595439999837e+03,5.187822491320000179e-18
3.859459629710000172e+03,5.187730292970000775e-18
3.859657663999999841e+03,4.955665494390000684e-18
3.859855698289999964e+03,4.804316053080000350e-18
3.860053732580000087e+03,4.804230615440000471e-18
3.860251766870000210e+03,4.804145160999999672e-18
3.860449801149999985e+03,4.804059689760000265e-18
3.860647835440000108e+03,4.803974201720000708e-18
3.860845869719999882e+03,4.483026221650000605e-18
3.861043904010000006e+03,4.438355023210000199e-18
3.861241938300000129e+03,4.482866587040000688e-18
3.861439972579999903e+03,4.482786746220000081e-18
3.861638006870000027e+03,4.803546509480000654e-18
3.861837031330000173e+03,4.482626618160000326e-18
3.862035065619999841e+03,4.437959316870000260e-18
3.862233099900000070e+03,4.196968407550000166e-18
3.862431134190000193e+03,4.196893578530000405e-18
3.862629168469999968e+03,4.196818734850000633e-18
3.862827202760000091e+03,4.196743876499999882e-18
3.863025237050000214e+03,4.196669003490000662e-18
3.863223271329999989e+03,3.919072321769999970e-18
3.863421305620000112e+03,3.896731973460000518e-18
3.863619339909999781e+03,3.918932410020000184e-18
3.863817374199999904e+03,4.196369364800000371e-18
3.864015408480000133e+03,4.437167531110000377e-18
3.864213442769999801e+03,4.437088267270000263e-18
3.864411477050000030e+03,4.437008987940000599e-18
3.864609511340000154e+03,4.436929693110000417e-18
3.864807545629999822e+03,4.195994486650000053e-18
3.865005579919999946e+03,3.918442287720000158e-18
3.865203614210000069e+03,4.195844432830000274e-18
3.865401648489999843e+03,4.195769383940000183e-18
3.865599682770000072e+03,4.436532986590000472e-18
3.865797717060000195e+03,4.481025884510000709e-18
3.865995751349999864e+03,4.599528501300000417e-18
3.866193785639999987e+03,4.711864613160000611e-18
3.866391819930000111e+03,4.599363806300000493e-18
3.866589854209999885e+03,4.436135892950000503e-18
3.866787888500000008e+03,4.599199047120000642e-18
3.866985922779999783e+03,4.711527040810000075e-18
3.867183957069999906e+03,4.711442606630000646e-18
3.867382981530000052e+03,4.598951375810000296e-18
3.867581015820000175e+03,4.435738014740000206e-18
3.867779050109999844e+03,4.435658472140000147e-18
3.867977084399999967e+03,4.435578914090000562e-18
3.868175118680000196e+03,4.194716786220000361e-18
3.868373152969999865e+03,4.194641517750000307e-18
3.868571187250000094e+03,4.194566234660000268e-18
3.868769221540000217e+03,4.157249338780000124e-18
3.868967255829999885e+03,4.157174695130000234e-18
3.869165290120000009e+03,4.194340297690000629e-18
3.869363324410000132e+03,4.598126135880000393e-18
3.869561358699999801e+03,4.598043523760000566e-18
3.869759392980000030e+03,4.597960895620000677e-18
3.869957427259999804e+03,4.710258380350000335e-18
3.870155461549999927e+03,4.710173699830000161e-18
3.870353495840000051e+03,4.710089002899999881e-18
3.870551530130000174e+03,4.710004289570000463e-18
3.870749564419999842e+03,4.709919559850000566e-18
3.870947598709999966e+03,4.709834813730000762e-18
3.871145632990000195e+03,5.130753826820000186e-18
3.871343667279999863e+03,4.709665272320000485e-18
3.871541701569999987e+03,4.597216521960000306e-18
3.871739735860000110e+03,4.597133733770000457e-18
3.871937770149999778e+03,4.709410837290000142e-18
3.872135804439999902e+03,4.709325992850000170e-18
3.872333838720000131e+03,4.709241132030000688e-18
3.872531872999999905e+03,4.596802421110000229e-18
3.872729907290000028e+03,4.480456088790000438e-18
3.872927941580000152e+03,4.480375301040000649e-18
3.873126966039999843e+03,4.596553354220000237e-18
3.873325000329999966e+03,4.708816157550000201e-18
3.873523034620000089e+03,4.708731198420000750e-18
3.873721068910000213e+03,4.708646222930000646e-18
3.873919103199999881e+03,4.708561231070000459e-18
3.874117137490000005e+03,4.596138613730000660e-18
3.874315171769999779e+03,5.124969882070000188e-18
3.874513206059999902e+03,5.124877317080000055e-18
3.874711240350000026e+03,4.595889577820000537e-18
3.874909274629999800e+03,4.595806533940000641e-18
3.875107308919999923e+03,4.595723474090000136e-18
3.875305343210000046e+03,4.595640398290000187e-18
3.875503377500000170e+03,4.595557306540000026e-18
3.875701411779999944e+03,4.595474198830000223e-18
3.875899446070000067e+03,4.595391075180000405e-18
3.876097480360000191e+03,4.479080175020000016e-18
3.876295514649999859e+03,4.478999122710000400e-18
3.876493548939999982e+03,4.478918054870000439e-18
3.876691583230000106e+03,4.478836971490000706e-18
3.876889617509999880e+03,4.478755872580000629e-18
3.877087651800000003e+03,4.478674758130000009e-18
3.877285686090000127e+03,5.123579539600000294e-18
3.877483720379999795e+03,5.381999954400000472e-18
3.877681754669999918e+03,5.381902420099999970e-18
3.877879788960000042e+03,5.381804867150000318e-18
3.878077823250000165e+03,5.478294541820000216e-18
3.878275857529999939e+03,5.635370513590000164e-18
3.878473891820000063e+03,5.478095839390000261e-18
3.878672916290000103e+03,5.477995962770000854e-18
3.878870950569999877e+03,5.635063309330000649e-18
3.879068984860000000e+03,5.846502885910000627e-18
3.879267019150000124e+03,5.846396756240000307e-18
3.879465053439999792e+03,5.634756440480000109e-18
3.879663087729999916e+03,5.846184436190000876e-18
3.879861122020000039e+03,5.956889034710000236e-18
3.880059156299999813e+03,5.956780810920000184e-18
3.880257190589999936e+03,5.845865804410000753e-18
3.880455224880000060e+03,5.634244602410000788e-18
3.880653259170000183e+03,5.634142176330000795e-18
3.880851293459999852e+03,5.561489982630000371e-18
3.881049327749999975e+03,5.561388837040000304e-18
3.881247362040000098e+03,5.561287672220000350e-18
3.881445396319999873e+03,5.633732277220000260e-18
3.881643430609999996e+03,5.633629753760000284e-18
3.881841464900000119e+03,5.633527210840000474e-18
3.882039499189999788e+03,5.560882820760000203e-18
3.882237533479999911e+03,5.560781559870000096e-18
3.882435567770000034e+03,5.560680279770000499e-18
3.882633602049999809e+03,5.633116844570000793e-18
3.882831636339999932e+03,5.633014204370000674e-18
3.883029670630000055e+03,5.632911544730000350e-18
3.883227704920000178e+03,5.955046430200000063e-18
3.883425739220000196e+03,5.954937856570000202e-18
3.883623773509999864e+03,5.954829262410000824e-18
3.883821807799999988e+03,5.954720647699999991e-18
3.884019842080000217e+03,5.632397954990000681e-18
3.884217876369999885e+03,5.632295178750000685e-18
3.884416900839999926e+03,5.559665915930000369e-18
3.884614935120000155e+03,5.475005263140000521e-18
3.884812969409999823e+03,5.474905296700000311e-18
3.885011003699999947e+03,5.559361384820000200e-18
3.885209037990000070e+03,5.631780491960000372e-18
3.885407072280000193e+03,5.559158268300000301e-18
3.885605106569999862e+03,5.559056681310000496e-18
3.885803140850000091e+03,5.474405181610000477e-18
3.886001175140000214e+03,5.474305102030000763e-18
3.886199209429999883e+03,5.474205003600000237e-18
3.886397243720000006e+03,5.474104886330000638e-18
3.886595278020000023e+03,5.558548459299999967e-18
3.886793312310000147e+03,5.630956806710000464e-18
3.886991346599999815e+03,5.630853758840000407e-18
3.887189380880000044e+03,5.630750691599999994e-18
3.887387415170000168e+03,5.558141537400000550e-18
3.887585449459999836e+03,5.473503787230000275e-18
3.887783483749999959e+03,5.473403538170000481e-18
3.887981518040000083e+03,5.473303270290000470e-18
3.888179552330000206e+03,5.557734309740000258e-18
3.888377586609999980e+03,5.557632455070000278e-18
3.888575620909999998e+03,5.882401941650000498e-18
3.888773655200000121e+03,5.882294092550000846e-18
3.888971689489999790e+03,5.557326776540000383e-18
3.889169723779999913e+03,5.317979172130000316e-18
3.889367758070000036e+03,5.317881611120000795e-18
3.889565792360000160e+03,5.513688673650000110e-18
3.889763826639999934e+03,5.513587480699999893e-18
3.889962851109999974e+03,5.513485762730000574e-18
3.890160885400000097e+03,5.513384531860000526e-18
3.890358919679999872e+03,5.513283282080000784e-18
3.890556953979999889e+03,5.317295373550000427e-18
3.890754988270000013e+03,5.317197684780000645e-18
3.890953022560000136e+03,5.512979419330000544e-18
3.891151056849999804e+03,5.512878093960000714e-18
3.891349091139999928e+03,5.316904509120000814e-18
3.891547125420000157e+03,5.208480628630000542e-18
3.891745159709999825e+03,5.208384840960000420e-18
3.891943194009999843e+03,4.599892714330000715e-18
3.892141228299999966e+03,4.894089250520000575e-18
3.892339262590000089e+03,4.893999189510000474e-18
3.892537296880000213e+03,4.893909111740000247e-18
3.892735331169999881e+03,4.599554100230000252e-18
3.892933365450000110e+03,4.599469407360000503e-18
3.893131399750000128e+03,4.599384698750000089e-18
3.893329434039999796e+03,4.547848895320000357e-18
3.893527468329999920e+03,4.218859379230000382e-18
3.893725502620000043e+03,4.547681295600000226e-18
3.893923536910000166e+03,4.218703871900000024e-18
3.894121571189999941e+03,4.218626096620000730e-18
3.894319605489999958e+03,4.547429779460000381e-18
3.894517639780000081e+03,4.218470502810000434e-18
3.894715674070000205e+03,4.547262024380000238e-18
3.894913708359999873e+03,4.598621614030000075e-18
3.895111742649999997e+03,4.598536748320000523e-18
3.895309776950000014e+03,4.598451866900000133e-18
3.895507811229999788e+03,4.598366969800000272e-18
3.895706835699999829e+03,4.546841945220000228e-18
3.895904869980000058e+03,4.546757966750000529e-18
3.896102904270000181e+03,4.546673972770000113e-18
3.896300938559999850e+03,4.546589963300000146e-18
3.896498972859999867e+03,4.546505938320000233e-18
3.896697007149999990e+03,4.546421897860000199e-18
3.896895041440000114e+03,4.217535341020000204e-18
3.897093075729999782e+03,4.217457349840000093e-18
3.897291110010000011e+03,4.546169683570000313e-18
3.897489144310000029e+03,4.891651282730000208e-18
3.897687178600000152e+03,4.922437720020000503e-18
3.897885212889999821e+03,5.297632474080000259e-18
3.898083247179999944e+03,5.509319325780000657e-18
3.898281281479999961e+03,5.297436328680000270e-18
3.898479315760000190e+03,4.922073219220000778e-18
3.898677350049999859e+03,4.921982052180000378e-18
3.898875384339999982e+03,4.891017349350000664e-18
3.899073418630000106e+03,4.921799667890000590e-18
3.899271452930000123e+03,5.296945649980000261e-18
3.899469487219999792e+03,5.296847460240000714e-18
3.899667521509999915e+03,5.296749252510000490e-18
3.899865555790000144e+03,5.296651026800000558e-18
3.900063590090000162e+03,5.296552783110000148e-18
3.900261624379999830e+03,5.296454521440000800e-18
3.900459658669999953e+03,5.601281018399999994e-18
3.900657692960000077e+03,5.601177061550000413e-18
3.900855727260000094e+03,5.953332746670000424e-18
3.901053761550000218e+03,5.953222211440000891e-18
3.901252786009999909e+03,5.953111103200000378e-18
3.901450820300000032e+03,5.953000527510000632e-18
3.901648854590000155e+03,6.285323692050000897e-18
3.901846888879999824e+03,6.386120807370000753e-18
3.902044923169999947e+03,6.400478794200000478e-18
3.902242957460000071e+03,6.400359813350000633e-18
3.902440991760000088e+03,6.400240810820000767e-18
3.902639026050000211e+03,6.385645917180000369e-18
3.902837060339999880e+03,6.400002740800000251e-18
3.903035094620000109e+03,6.399883673320000571e-18
3.903233128920000127e+03,6.385289522640000555e-18
3.903431163209999795e+03,6.399645473410000624e-18
3.903629197499999918e+03,6.399526340999999986e-18
3.903827231799999936e+03,6.399407186960000319e-18
3.904025266090000059e+03,6.399288011300000284e-18
3.904223300369999833e+03,6.399168814030000848e-18
3.904421334669999851e+03,6.384576150770000577e-18
3.904619368959999974e+03,6.384457179970000842e-18
3.904817403250000098e+03,6.398811092550000545e-18
3.905015437540000221e+03,6.384219173740000210e-18
3.905213471839999784e+03,6.384100138299999885e-18
3.905411506129999907e+03,6.398453176720000716e-18
3.905609540410000136e+03,6.398333828280000529e-18
3.905807574710000154e+03,6.398214458270000196e-18
3.906005608999999822e+03,6.398095066690000487e-18
3.906203643289999945e+03,6.383504638240000521e-18
3.906401677589999963e+03,6.193966402630000713e-18
3.906599711880000086e+03,5.950118494360000292e-18
3.906797746159999861e+03,5.950007375850000691e-18
3.906996770629999901e+03,5.949895681570000750e-18
3.907194804929999918e+03,5.949784522910000161e-18
3.907392839210000147e+03,5.949673344220000742e-18
3.907590873499999816e+03,5.945409683970000515e-18
3.907788907799999834e+03,5.945298542880000733e-18
3.907986942089999957e+03,5.945187381820000233e-18
3.908184976380000080e+03,5.945076200760000728e-18
3.908383010680000098e+03,5.944964999730000504e-18
3.908581044959999872e+03,5.944853778730000331e-18
3.908779079249999995e+03,5.944742537760000210e-18
3.908977113550000013e+03,6.192460756310000814e-18
3.909175147840000136e+03,6.192344836160000407e-18
3.909373182129999805e+03,5.944408695100000000e-18
3.909571216429999822e+03,5.358252843490000305e-18
3.909769250719999945e+03,5.349957303460000095e-18
3.909967285010000069e+03,5.214902635620000213e-18
3.910165319300000192e+03,5.214804918330000124e-18
3.910363353589999861e+03,5.008839629600000459e-18
3.910561387889999878e+03,5.008745736440000056e-18
3.910759422180000001e+03,5.214511661590000541e-18
3.910957456470000125e+03,5.008557899790000192e-18
3.911155490759999793e+03,4.910302424450000235e-18
3.911353525049999917e+03,4.910210305750000680e-18
3.911551559349999934e+03,5.008276019060000289e-18
3.911749593640000057e+03,5.008182025299999880e-18
3.911947627930000181e+03,4.909933851060000338e-18
3.912145662230000198e+03,4.909841666660000707e-18
3.912343696519999867e+03,5.007899943540000260e-18
3.912542720980000013e+03,5.007805412460000627e-18
3.912740755280000030e+03,5.007711334920000759e-18
3.912938789559999805e+03,5.007617240650000591e-18
3.913136823849999928e+03,5.123501753530000058e-18
3.913334858149999945e+03,5.213238577910000533e-18
3.913532892440000069e+03,5.123309120850000663e-18
3.913730926740000086e+03,5.213042532850000778e-18
3.913928961030000210e+03,5.347848249680000674e-18
3.914126995330000227e+03,5.355939437390000557e-18
3.914325029610000001e+03,5.355838661630000645e-18
3.914523063900000125e+03,5.355737868010000328e-18
3.914721098200000142e+03,5.706847635430000334e-18
3.914919132489999811e+03,5.706740193970000795e-18
3.915117166789999828e+03,5.941171758440000427e-18
