# wave,flux
4.738937066299999969e+03,2.079082437050000208e-17
4.739135100690000399e+03,2.098431491150000049e-17
4.739333135089999814e+03,2.070248287730000128e-17
4.739531169490000138e+03,2.070205670640000224e-17
4.739729203889999553e+03,2.070163058770000165e-17
4.739927238279999983e+03,2.066241361939999971e-17
4.740125272680000307e+03,2.066198840309999967e-17
4.740323307079999722e+03,2.066156323890000072e-17
4.740521341489999941e+03,2.059495486979999962e-17
4.740719375880000371e+03,2.039764694999999918e-17
4.740917410279999785e+03,2.011422868700000103e-17
4.741115444680000110e+03,2.011381496260000164e-17
4.741313479080000434e+03,2.039638831420000139e-17
4.741511513469999954e+03,2.059283689550000184e-17
4.741709547870000279e+03,2.065858854610000114e-17
4.741907582269999693e+03,2.111757904420000157e-17
4.742105616670000018e+03,2.114870905889999984e-17
4.742303651070000342e+03,2.111671081620000080e-17
4.742501685469999757e+03,2.065688986710000096e-17
4.742699719870000081e+03,2.111584280130000068e-17
4.742897754259999601e+03,2.111540887379999950e-17
4.743095788659999926e+03,2.065561640479999953e-17
4.743293823060000250e+03,2.058902781170000105e-17
4.743491857459999665e+03,2.051126194299999833e-17
4.743690882029999557e+03,2.058817980550000221e-17
4.743888916439999775e+03,2.065391706370000051e-17
4.744086950830000205e+03,2.065349288919999985e-17
4.744284985229999620e+03,2.065306876690000073e-17
4.744483019629999944e+03,2.065264469680000007e-17
4.744681054030000269e+03,2.065222067880000050e-17
4.744879088419999789e+03,2.065179671299999938e-17
4.745077122820000113e+03,2.065137279939999980e-17
4.745275157230000332e+03,2.065094893790000132e-17
4.745473191619999852e+03,2.065052512860000129e-17
4.745671226020000177e+03,2.110933731769999950e-17
4.745869260419999591e+03,2.110890419010000118e-17
4.746067294819999915e+03,2.110847111580000006e-17
4.746265329220000240e+03,2.110803809489999966e-17
4.746463363619999654e+03,2.053156773740000024e-17
4.746661398019999979e+03,2.110717221310000013e-17
4.746859432420000303e+03,2.113828795419999994e-17
4.747057466809999823e+03,2.113785449990000002e-17
4.747255501210000148e+03,2.110587379090000011e-17
4.747453535620000366e+03,2.110544109030000052e-17
4.747651570019999781e+03,2.110500844310000166e-17
4.747849604410000211e+03,2.110457584930000043e-17
4.748047638809999626e+03,2.113568803050000076e-17
4.748245673209999950e+03,2.113525489720000168e-17
4.748443707620000168e+03,2.129701259130000099e-17
4.748641742009999689e+03,2.113438879089999999e-17
4.748840766579999581e+03,2.113395365340000167e-17
4.749038800979999905e+03,2.113352073430000200e-17
4.749236835380000230e+03,2.113308786890000131e-17
4.749434869790000448e+03,2.134853727180000239e-17
4.749632904179999969e+03,2.153663754089999975e-17
4.749830938580000293e+03,2.153619655519999991e-17
4.750028972979999708e+03,2.155449681130000052e-17
4.750227007389999926e+03,2.155405555110000060e-17
4.750425041780000356e+03,2.153487392569999981e-17
4.750623076179999771e+03,2.153443315839999959e-17
4.750821110580000095e+03,2.153399244570000236e-17
4.751019144990000314e+03,2.153355178760000196e-17
4.751217179379999834e+03,2.155185007010000104e-17
4.751415213780000158e+03,2.155140913790000236e-17
4.751613248179999573e+03,2.153223014110000111e-17
4.751811282589999792e+03,2.149288838709999995e-17
4.752009316980000222e+03,2.149244879780000217e-17
4.752207351379999636e+03,2.153090898640000121e-17
4.752405385779999961e+03,2.153046871080000150e-17
4.752603420190000179e+03,2.153002848990000215e-17
4.752801454579999699e+03,2.154832414380000168e-17
4.752999488980000024e+03,2.154788364919999967e-17
4.753197523380000348e+03,2.166746340139999945e-17
4.753395557779999763e+03,2.197196810460000097e-17
4.753593592180000087e+03,2.228592086460000046e-17
4.753791626580000411e+03,2.230814717510000014e-17
4.753990651150000303e+03,2.230768910609999940e-17
4.754188685559999612e+03,2.230723337280000243e-17
4.754386719959999937e+03,2.230677769620000240e-17
4.754584754350000367e+03,2.230632207630000239e-17
4.754782788759999676e+03,2.230586651319999977e-17
4.754980823160000000e+03,2.228273209470000208e-17
4.755178857560000324e+03,2.230495555700000031e-17
4.755376891959999739e+03,2.237806942550000214e-17
4.755574926360000063e+03,2.237761258740000234e-17
4.755772960760000387e+03,2.230358954820000241e-17
4.755970995159999802e+03,2.228045772819999954e-17
4.756169029560000126e+03,2.196568473690000121e-17
4.756367063960000451e+03,2.227954837850000178e-17
4.756565098359999865e+03,2.230176899769999972e-17
4.756763132760000190e+03,2.227863925560000102e-17
4.756961167159999604e+03,2.196389214230000092e-17
4.757159201569999823e+03,2.196344413340000123e-17
4.757357235970000147e+03,2.196299618040000109e-17
4.757555270359999668e+03,2.190014605730000132e-17
4.757753304769999886e+03,2.162666574350000033e-17
4.757951339170000210e+03,2.162622479760000222e-17
4.758149373569999625e+03,2.153644782089999999e-17
4.758347407969999949e+03,2.150328986219999952e-17
4.758545442370000274e+03,2.150285156930000185e-17
4.758743476769999688e+03,2.162446156479999944e-17
4.758941511179999907e+03,2.162402089439999969e-17
4.759139545570000337e+03,2.162358027919999944e-17
4.759338570140000229e+03,2.162313751640000177e-17
4.759536604550000447e+03,2.162269701170000096e-17
4.759734638949999862e+03,2.150022077350000082e-17
4.759932673350000186e+03,2.149978286470000173e-17
4.760130707749999601e+03,2.147446830049999985e-17
4.760328742149999925e+03,2.113340429780000215e-17
4.760526776550000250e+03,2.147359377010000085e-17
4.760724810959999559e+03,2.149803177780000241e-17
4.760922845349999989e+03,2.149759414320000205e-17
4.761120879760000207e+03,2.161917495950000244e-17
4.761318914159999622e+03,2.161873495130000197e-17
4.761516948559999946e+03,2.149628156870000184e-17
4.761714982960000270e+03,2.149584415359999986e-17
4.761913017359999685e+03,2.149540679349999956e-17
4.762111051769999904e+03,2.149496948820000007e-17
4.762309086160000334e+03,2.149453223780000182e-17
4.762507120559999748e+03,2.149409504240000218e-17
4.762705154969999967e+03,2.149365790180000026e-17
4.762903189370000291e+03,2.149322081620000004e-17
4.763101223769999706e+03,2.161477736149999995e-17
4.763299258170000030e+03,2.161433790540000109e-17
4.763497292580000249e+03,2.112652593659999981e-17
4.763695326979999663e+03,2.060499967530000206e-17
4.763893361370000093e+03,2.060458088180000067e-17
4.764091395780000312e+03,2.060416214099999997e-17
4.764289430179999727e+03,2.054768636560000045e-17
4.764488454760000423e+03,2.060332272430000222e-17
4.764686489159999837e+03,2.060290414180000138e-17
4.764884523550000267e+03,2.112351885420000200e-17
4.765082557959999576e+03,2.152927461960000229e-17
4.765280592359999901e+03,2.112266078770000123e-17
4.765478626770000119e+03,2.112223183550000000e-17
4.765676661159999639e+03,2.152796301750000030e-17
4.765874695569999858e+03,2.152752592689999936e-17
4.766072729970000182e+03,2.152708889150000100e-17
4.766270764380000401e+03,2.152665191120000169e-17
4.766468798769999921e+03,2.152621498610000189e-17
4.766666833180000140e+03,2.152577811600000070e-17
4.766864867579999554e+03,2.176010473570000007e-17
4.767062901989999773e+03,2.175966321250000204e-17
4.767260936380000203e+03,2.175922174490000222e-17
4.767458970790000421e+03,2.175878033310000149e-17
4.767657005189999836e+03,2.175833897709999985e-17
4.767855039600000055e+03,2.182304763550000230e-17
4.768053073989999575e+03,2.191917828200000075e-17
4.768251108399999794e+03,2.191873381390000170e-17
4.768449142800000118e+03,2.191828940200000045e-17
4.768647177200000442e+03,2.191784504630000007e-17
4.768845211599999857e+03,2.191740074670000013e-17
4.769043246010000075e+03,2.191695650340000150e-17
4.769241280410000400e+03,2.191651231630000068e-17
4.769439314809999814e+03,2.181950867580000063e-17
4.769638339389999601e+03,2.181906434710000041e-17
4.769836373780000031e+03,2.191517787220000074e-17
4.770034408190000249e+03,2.194467894650000141e-17
4.770232442589999664e+03,2.194423443419999950e-17
4.770430476989999988e+03,2.194378997820000199e-17
4.770628511400000207e+03,2.191340236160000137e-17
4.770826545799999622e+03,2.191295862460000054e-17
4.771024580209999840e+03,2.194245694799999892e-17
4.771222614600000270e+03,2.194201271730000099e-17
4.771420649009999579e+03,2.194156854290000129e-17
4.771618683409999903e+03,2.216718594400000088e-17
4.771816717820000122e+03,2.216673730710000026e-17
4.772014752209999642e+03,2.216628872710000056e-17
4.772212786619999861e+03,2.193979240879999948e-17
4.772410821020000185e+03,2.190941075350000218e-17
4.772608855430000403e+03,2.190896752289999958e-17
4.772806889829999818e+03,2.190852434850000094e-17
4.773004924230000142e+03,2.181155691040000101e-17
4.773202958640000361e+03,2.174600146310000167e-17
4.773400993039999776e+03,2.151095519180000221e-17
4.773599027440000100e+03,2.151052025430000163e-17
4.773797061840000424e+03,2.180979280809999948e-17
4.773995096249999733e+03,2.180935192269999984e-17
4.774193130650000057e+03,2.180891109330000018e-17
4.774391165050000382e+03,2.180847032010000140e-17
4.774589199459999691e+03,2.190453831329999964e-17
4.774788224029999583e+03,2.193402398610000083e-17
4.774986258439999801e+03,2.193358082690000214e-17
4.775184292840000126e+03,2.190320843650000240e-17
4.775382327240000450e+03,2.190276599469999941e-17
4.775580361639999865e+03,2.128183128569999967e-17
4.775778396050000083e+03,2.128140148780000100e-17
4.775976430460000302e+03,2.190143900730000236e-17
4.776174464849999822e+03,2.190099679099999984e-17
4.776372499260000041e+03,2.186549034470000168e-17
4.776570533670000259e+03,2.127968284369999973e-17
4.776768568059999780e+03,2.100108045460000044e-17
4.776966602469999998e+03,2.100065659960000011e-17
4.777164636870000322e+03,2.127839443600000090e-17
4.777362671279999631e+03,2.127796507640000201e-17
4.777560705679999955e+03,2.186284281460000214e-17
4.777758740080000280e+03,2.215330245909999967e-17
4.777956774489999589e+03,2.186196075510000114e-17
4.778154808899999807e+03,2.186151980979999954e-17
4.778352843290000237e+03,2.194852208690000058e-17
4.778550877699999546e+03,2.194807949100000104e-17
4.778748912099999870e+03,2.186019731200000093e-17
4.778946946510000089e+03,2.185975659199999890e-17
4.779144980910000413e+03,2.167309846820000062e-17
4.779343015309999828e+03,2.167266161450000165e-17
4.779541049720000046e+03,2.185843477040000034e-17
4.779739084120000371e+03,2.167178807470000187e-17
4.779937118519999785e+03,2.099430526660000022e-17
4.780136143099999572e+03,2.099388016260000149e-17
4.780334177509999790e+03,2.167047600140000137e-17
4.780532211910000115e+03,2.185623066040000057e-17
4.780730246320000333e+03,2.194321246059999979e-17
4.780928280719999748e+03,2.194277054410000224e-17
4.781126315120000072e+03,2.185491019260000219e-17
4.781324349530000291e+03,2.185447014950000025e-17
4.781522383929999705e+03,2.185403016280000008e-17
4.781720418330000030e+03,2.185359023240000123e-17
4.781918452740000248e+03,2.194056181079999979e-17
4.782116487149999557e+03,2.194012023400000015e-17
4.782314521539999987e+03,2.193967871400000097e-17
4.782512555950000205e+03,2.193923725050000093e-17
4.782710590360000424e+03,2.237598199570000060e-17
4.782908624759999839e+03,2.264724873070000145e-17
4.783106659160000163e+03,2.264679317770000070e-17
4.783304693570000381e+03,2.264633768320000184e-17
4.783502727979999690e+03,2.264588224720000177e-17
4.783700762380000015e+03,2.264542686970000051e-17
4.783898796780000339e+03,2.264497155070000113e-17
4.784096831189999648e+03,2.264451629030000100e-17
4.784294865589999972e+03,2.264406108839999967e-17
4.784492900000000191e+03,2.267714805749999949e-17
4.784690934399999605e+03,2.267669229850000199e-17
4.784888968809999824e+03,2.237103357830000119e-17
4.785087003210000148e+03,2.267578095640000209e-17
4.785286027789999935e+03,2.269080435640000207e-17
4.785484062200000153e+03,2.275386951760000043e-17
4.785682096589999674e+03,2.284549328300000042e-17
4.785880130999999892e+03,2.321984842740000201e-17
4.786078165410000111e+03,2.361430069350000241e-17
4.786276199820000329e+03,2.373479847430000198e-17
4.786474234209999850e+03,2.379461486740000230e-17
4.786672268620000068e+03,2.379413716950000127e-17
4.786870303030000287e+03,2.379365953310000010e-17
4.787068337429999701e+03,2.379318195830000229e-17
4.787266371839999920e+03,2.373241634390000127e-17
4.787464406240000244e+03,2.373194010210000030e-17
4.787662440649999553e+03,2.361050895540000103e-17
4.787860475049999877e+03,2.321518801970000076e-17
4.788058509460000096e+03,2.360956163189999992e-17
4.788256543860000420e+03,2.360908806189999998e-17
4.788454578269999729e+03,2.321379106920000204e-17
4.788652612670000053e+03,2.360814110530000091e-17
4.788850647080000272e+03,2.372860812960000231e-17
4.789048681489999581e+03,2.360719439320000070e-17
4.789246715889999905e+03,2.360672112890000122e-17
4.789444750290000229e+03,2.360624792569999980e-17
4.789642784700000448e+03,2.372670549730000171e-17
4.789840819109999757e+03,2.378650237859999979e-17
4.790038853510000081e+03,2.378602572790000064e-17
4.790236887910000405e+03,2.372527916849999974e-17
4.790435912490000192e+03,2.372480147210000232e-17
4.790633946900000410e+03,2.372432621390000018e-17
4.790831981309999719e+03,2.372385101730000142e-17
4.791030015710000043e+03,2.360246213900000075e-17
4.791228050110000368e+03,2.360198948670000176e-17
4.791426084519999677e+03,2.360151689560000128e-17
4.791624118929999895e+03,2.318918902399999970e-17
4.791822153330000219e+03,2.267579052999999807e-17
4.792020187740000438e+03,2.267533663370000088e-17
4.792218222139999853e+03,2.267488279620000074e-17
4.792416256550000071e+03,2.267442901750000075e-17
4.792614290950000395e+03,2.267397529760000089e-17
4.792812325359999704e+03,2.189352978080000205e-17
4.793010359769999923e+03,2.186855782560000214e-17
4.793208394180000141e+03,2.189265384189999944e-17
4.793406428579999556e+03,2.306467271910000177e-17
4.793604462979999880e+03,2.306421144350000153e-17
4.793802497390000099e+03,2.306375022769999973e-17
4.794000531800000317e+03,2.189090264580000030e-17
4.794198566199999732e+03,2.186593397520000240e-17
4.794396600609999950e+03,2.186549686540000217e-17
4.794594635020000169e+03,2.186505981249999977e-17
4.794792669419999584e+03,2.188915235899999856e-17
4.794990703819999908e+03,2.306098419019999964e-17
4.795188738230000126e+03,2.306052339360000186e-17
4.795386772640000345e+03,2.223235999579999970e-17
4.795584807039999760e+03,2.188740298160000084e-17
4.795783831630000350e+03,2.186243650360000062e-17
4.795981866029999765e+03,2.186199984840000195e-17
4.796179900439999983e+03,2.186156324999999759e-17
4.796377934850000202e+03,2.175839827780000006e-17
4.796575969239999722e+03,2.175796384420000198e-17
4.796774003649999941e+03,2.186025379570000008e-17
4.796972038060000159e+03,2.185981742450000067e-17
4.797170072470000378e+03,2.188390477230000225e-17
4.797368106869999792e+03,2.188346802540000164e-17
4.797566141280000011e+03,2.188303133530000149e-17
4.797764175690000229e+03,2.206837267520000194e-17
4.797962210100000448e+03,2.206793239250000140e-17
4.798160244499999862e+03,2.185720039080000178e-17
4.798358278910000081e+03,2.206705199920000008e-17
4.798556313320000299e+03,2.222525844560000189e-17
4.798754347729999608e+03,2.222481522870000180e-17
4.798952382120000038e+03,2.222437206960000048e-17
4.799150416530000257e+03,2.222392896840000144e-17
4.799348450939999566e+03,2.222348592490000072e-17
4.799546485339999890e+03,2.222304293930000230e-17
4.799744519750000109e+03,2.222260001140000219e-17
4.799942554160000327e+03,2.222215714140000129e-17
4.800140588569999636e+03,2.222171432929999959e-17
4.800338622969999960e+03,2.222127157490000238e-17
4.800536657380000179e+03,2.206221394020000049e-17
4.800734691790000397e+03,2.189658261560000171e-17
4.800933716370000184e+03,2.185109976140000201e-17
4.801131750780000402e+03,2.185066458440000020e-17
4.801329785179999817e+03,2.185022946430000239e-17
4.801527819590000036e+03,2.184979440110000241e-17
4.801725854000000254e+03,2.184935939469999982e-17
4.801923888409999563e+03,2.189396450329999966e-17
4.802121922809999887e+03,2.189352871430000044e-17
4.802319957220000106e+03,2.189309298229999950e-17
4.802517991630000324e+03,2.192116894919999992e-17
4.802716026039999633e+03,2.205738063530000107e-17
4.802914060439999957e+03,2.221551882280000077e-17
4.803112094850000176e+03,2.263259327309999959e-17
4.803310129260000394e+03,2.221463499259999965e-17
4.803508163669999703e+03,2.205562559260000039e-17
4.803706198070000028e+03,2.205518697560000038e-17
4.803904232480000246e+03,2.221330968140000062e-17
4.804102266889999555e+03,2.221286802670000200e-17
4.804300301289999879e+03,2.221242642999999994e-17
4.804498335700000098e+03,2.205343308240000146e-17
4.804696370110000316e+03,2.191637405250000166e-17
4.804894404519999625e+03,2.188743365659999938e-17
4.805092438919999950e+03,2.188699872330000212e-17
4.805290473330000168e+03,2.188656384700000005e-17
4.805488507740000387e+03,2.188612902779999978e-17
4.805686542149999696e+03,2.191419683920000132e-17
4.805884576550000020e+03,2.205036598289999987e-17
4.806083601129999806e+03,2.204992586630000007e-17
4.806281635540000025e+03,2.204948799710000183e-17
4.806479669950000243e+03,2.204905018530000058e-17
4.806677704359999552e+03,2.191201887970000018e-17
4.806875738759999876e+03,2.191158389460000007e-17
4.807073773170000095e+03,2.244088815350000179e-17
4.807271807580000313e+03,2.191071409590000001e-17
4.807469841989999622e+03,2.188178180399999821e-17
4.807667876389999947e+03,2.170159129920000067e-17
4.807865910800000165e+03,2.170116073180000212e-17
4.808063945210000384e+03,2.170073022100000006e-17
4.808261979609999798e+03,2.170029976690000110e-17
4.808460014020000017e+03,2.163715693850000182e-17
4.808658048430000235e+03,2.150752041280000017e-17
4.808856082840000454e+03,2.142008229260000222e-17
4.809054117249999763e+03,2.141965759530000111e-17
4.809252151659999981e+03,2.150624114560000222e-17
4.809450186070000200e+03,2.150581483550000216e-17
4.809648220480000418e+03,2.141838383930000032e-17
4.809846254879999833e+03,2.141795936580000133e-17
4.810044289290000052e+03,2.141753494830000234e-17
4.810242323700000270e+03,2.150411015680000008e-17
4.810440358109999579e+03,2.163286850950000136e-17
4.810638392509999903e+03,2.169513873679999989e-17
4.810836426920000122e+03,2.169470901930000209e-17
4.811034461340000234e+03,2.189487669540000076e-17
4.811233485910000127e+03,2.190202652310000090e-17
4.811431520330000239e+03,2.211212168679999968e-17
4.811629554729999654e+03,2.212655367940000240e-17
4.811827589139999873e+03,2.243021287360000140e-17
4.812025623550000091e+03,2.242976889570000235e-17
4.812223657950000415e+03,2.212523980309999958e-17
4.812421692359999724e+03,2.242888111560000152e-17
4.812619726769999943e+03,2.242843731350000021e-17
4.812817761180000161e+03,2.242799357010000166e-17
4.813015795590000380e+03,2.242754988530000237e-17
4.813213829999999689e+03,2.242710625910000232e-17
4.813411864409999907e+03,2.242666269160000196e-17
4.813609898820000126e+03,2.242621918270000085e-17
4.813807933220000450e+03,2.278067222030000102e-17
4.814005967629999759e+03,2.278022181189999980e-17
4.814204002039999978e+03,2.304330062020000132e-17
4.814402036460000090e+03,2.312608558320000017e-17
4.814600070860000415e+03,2.312562849980000103e-17
4.814798105269999724e+03,2.312517147700000079e-17
4.814996139679999942e+03,2.312471451460000167e-17
4.815194174080000266e+03,2.312425761270000101e-17
4.815392208489999575e+03,2.312380077130000191e-17
4.815590242909999688e+03,2.325190170080000163e-17
4.815788277319999906e+03,2.326142157420000062e-17
4.815986311720000231e+03,2.326096217850000031e-17
4.816184346130000449e+03,2.326050284359999981e-17
4.816382380539999758e+03,2.326004356959999957e-17
4.816581405120000454e+03,2.325958206050000019e-17
4.816779439539999657e+03,2.325912290860000179e-17
4.816977473939999982e+03,2.325866381760000056e-17
4.817175508350000200e+03,2.303647220130000090e-17
4.817373542760000419e+03,2.303601760760000162e-17
4.817571577169999728e+03,2.325728690980000058e-17
4.817769611579999946e+03,2.325682806240000036e-17
4.817967645990000165e+03,2.325636927579999995e-17
4.818165680400000383e+03,2.325591055020000024e-17
4.818363714809999692e+03,2.325545188550000078e-17
4.818561749210000016e+03,2.325499328170000158e-17
4.818759783630000129e+03,2.336135521270000040e-17
4.818957818040000348e+03,2.350354237700000014e-17
4.819155852439999762e+03,2.347386429810000221e-17
4.819353886849999981e+03,2.335997363229999988e-17
4.819551921270000094e+03,2.335951322780000244e-17
4.819749955680000312e+03,2.347247637820000143e-17
4.819947990079999727e+03,2.359185052460000054e-17
4.820146024489999945e+03,2.359138570810000231e-17
4.820344058910000058e+03,2.359988180199999866e-17
4.820542093320000276e+03,2.377358527750000186e-17
4.820740127719999691e+03,2.377311703960000204e-17
4.820938162129999910e+03,2.359848737940000058e-17
4.821136196550000022e+03,2.413737935740000146e-17
4.821334230950000347e+03,2.413690411600000025e-17
4.821532265359999656e+03,2.358813372370000159e-17
4.821731289940000352e+03,2.358766708039999972e-17
4.821929324349999661e+03,2.358720282070000248e-17
4.822127358769999773e+03,2.358673862280000026e-17
4.822325393170000098e+03,2.358627448679999967e-17
4.822523427580000316e+03,2.350872462350000185e-17
4.822721461989999625e+03,2.347201196720000163e-17
4.822919496409999738e+03,2.347155024620000077e-17
4.823117530810000062e+03,2.347108858669999976e-17
4.823315565220000281e+03,2.346415817860000175e-17
4.823513599640000393e+03,2.346369676950000125e-17
4.823711634049999702e+03,2.346323542190000059e-17
4.823909668450000026e+03,2.346924256460000128e-17
4.824107702860000245e+03,2.346878121299999820e-17
4.824305737280000358e+03,2.346831992299999849e-17
4.824503771689999667e+03,2.346785869460000216e-17
4.824701806089999991e+03,2.350364056170000203e-17
4.824899840510000104e+03,2.373550655470000235e-17
4.825097874920000322e+03,2.412788418600000103e-17
4.825295909319999737e+03,2.417396239950000043e-17
4.825493943739999850e+03,2.417348757340000127e-17
4.825691978150000068e+03,2.417301281080000162e-17
4.825890012560000287e+03,2.417253811170000149e-17
4.826088046969999596e+03,2.412551494430000174e-17
4.826286081379999814e+03,2.412504128590000225e-17
4.826484115790000033e+03,2.412456769090000183e-17
4.826682150210000145e+03,2.417063994960000223e-17
4.826881174789999932e+03,2.432342049020000056e-17
4.827079209190000256e+03,2.453370087540000105e-17
4.827277243599999565e+03,2.456438066550000068e-17
4.827475278019999678e+03,2.456389872140000134e-17
4.827673312429999896e+03,2.453225687699999822e-17
4.827871346840000115e+03,2.453177567310000067e-17
4.828069381250000333e+03,2.456245327599999895e-17
4.828267415659999642e+03,2.471419847860000223e-17
4.828465450069999861e+03,2.479913880180000128e-17
4.828663484480000079e+03,2.479865258540000130e-17
4.828861518890000298e+03,2.471274485389999966e-17
4.829059553310000410e+03,2.456004549080000254e-17
4.829257587709999825e+03,2.455956412730000241e-17
4.829455622120000044e+03,2.455908282840000054e-17
4.829653656540000156e+03,2.455860159390000219e-17
4.829851690950000375e+03,2.455812042410000255e-17
4.830049725359999684e+03,2.452648668310000031e-17
4.830247759769999902e+03,2.446985860630000126e-17
4.830445794180000121e+03,2.446937933990000151e-17
4.830643828600000234e+03,2.446890013780000176e-17
4.830841862999999648e+03,2.430424239910000224e-17
4.831039897419999761e+03,2.446794192650000225e-17
4.831237931829999980e+03,2.446746291739999987e-17
4.831435966230000304e+03,2.430281501390000053e-17
4.831634000650000416e+03,2.430233934660000241e-17
4.831832035059999725e+03,2.430186374320000250e-17
4.832030069479999838e+03,2.446554752399999955e-17
4.832229094059999625e+03,2.452120309350000248e-17
4.832427128459999949e+03,2.452072337240000072e-17
4.832625162880000062e+03,2.452024371579999985e-17
4.832823197290000280e+03,2.455090822049999977e-17
4.833021231699999589e+03,2.455042808380000078e-17
4.833219266109999808e+03,2.454994801159999961e-17
4.833417300520000026e+03,2.454946800399999977e-17
4.833615334940000139e+03,2.470113448210000146e-17
4.833813369350000357e+03,2.470065162950000211e-17
4.834011403759999666e+03,2.470016884189999972e-17
4.834209438169999885e+03,2.468419628810000097e-17
4.834407472589999998e+03,2.468371393320000114e-17
4.834605506990000322e+03,2.451545069630000181e-17
4.834803541399999631e+03,2.451497174910000105e-17
4.835001575819999744e+03,2.445837157780000165e-17
4.835199610229999962e+03,2.429378589010000015e-17
4.835397644640000181e+03,2.411601034060000030e-17
4.835595679050000399e+03,2.411553941410000161e-17
4.835793713469999602e+03,2.411506855099999891e-17
4.835991747879999821e+03,2.411459775140000188e-17
4.836189782290000039e+03,2.411412701530000129e-17
4.836387816700000258e+03,2.411365634270000022e-17
4.836585851120000370e+03,2.411318573350000129e-17
4.836783885519999785e+03,2.411271518770000144e-17
4.836981919939999898e+03,2.360521893909999950e-17
4.837179954350000116e+03,2.351715116800000071e-17
4.837378978929999903e+03,2.330699589009999988e-17
4.837577013350000016e+03,2.330654128660000006e-17
4.837775047750000340e+03,2.330608674449999964e-17
4.837973082170000453e+03,2.330563226370000125e-17
4.838171116579999762e+03,2.301838607340000188e-17
4.838369150999999874e+03,2.282523242690000200e-17
4.838567185400000199e+03,2.282478747740000212e-17
4.838765219820000311e+03,2.267631094420000021e-17
4.838963254229999620e+03,2.200336118840000163e-17
4.839161288649999733e+03,2.267542711530000180e-17
4.839359323050000057e+03,2.282300828010000206e-17
4.839557357470000170e+03,2.282256363100000058e-17
4.839755391890000283e+03,2.301479763670000132e-17
4.839953426289999697e+03,2.311233025270000216e-17
4.840151460709999810e+03,2.314789124749999959e-17
4.840349495120000029e+03,2.314744047770000236e-17
4.840547529540000141e+03,2.311098004700000020e-17
4.840745563939999556e+03,2.301255683390000056e-17
4.840943598359999669e+03,2.281945277100000013e-17
4.841141632769999887e+03,2.242131926880000030e-17
4.841339667190000000e+03,2.242088290070000238e-17
4.841537701590000324e+03,2.242044659169999978e-17
4.841735736010000437e+03,2.242001034180000173e-17
4.841933770419999746e+03,2.241957415099999899e-17
4.842131804839999859e+03,2.241913801930000081e-17
4.842329839250000077e+03,2.241870194660000058e-17
4.842528863829999864e+03,2.281589889119999982e-17
4.842726898249999977e+03,2.300807753870000097e-17
4.842924932660000195e+03,2.281501157780000210e-17
4.843122967080000308e+03,2.241695606780000030e-17
4.843321001479999723e+03,2.216049088930000104e-17
4.843519035899999835e+03,2.241608457299999981e-17
4.843717070310000054e+03,2.241564891430000200e-17
4.843915104720000272e+03,2.241521331460000214e-17
4.844113139140000385e+03,2.241477777410000111e-17
4.844311173549999694e+03,2.241434229260000112e-17
4.844509207969999807e+03,2.241390687019999952e-17
4.844707242370000131e+03,2.241347150699999984e-17
4.844905276790000244e+03,2.241303620280000119e-17
4.845103311210000356e+03,2.241260095770000094e-17
4.845301345619999665e+03,2.241216577179999952e-17
4.845499380029999884e+03,2.241173064490000222e-17
4.845697414440000102e+03,2.241129557720000067e-17
4.845895448860000215e+03,2.241086056850000016e-17
4.846093483270000434e+03,2.241042561890000112e-17
4.846291517679999743e+03,2.240999072850000091e-17
4.846489552099999855e+03,2.240955589720000219e-17
4.846687586510000074e+03,2.240912112490000141e-17
4.846885620920000292e+03,2.240868641179999947e-17
4.847083655340000405e+03,2.240825175780000209e-17
4.847281689749999714e+03,2.256203561010000172e-17
4.847479724169999827e+03,2.256159808369999980e-17
4.847678748749999613e+03,2.256115842970000024e-17
4.847876783159999832e+03,2.266335621099999960e-17
4.848074817579999944e+03,2.267846969710000041e-17
4.848272851990000163e+03,2.267803011830000012e-17
4.848470886410000276e+03,2.266203837890000159e-17
4.848668920819999585e+03,2.255897198950000222e-17
4.848866955229999803e+03,2.266116012310000197e-17
4.849064989649999916e+03,2.267627240140000004e-17
4.849263024060000134e+03,2.266028210650000225e-17
4.849461058470000353e+03,2.265984318799999894e-17
4.849659092889999556e+03,2.265940432919999978e-17
4.849857127309999669e+03,2.255635022579999965e-17
4.850055161709999993e+03,2.255591347360000007e-17
4.850253196130000106e+03,2.240130316520000100e-17
4.850451230550000218e+03,2.255504014760000099e-17
4.850649264960000437e+03,2.265721093230000248e-17
4.850847299369999746e+03,2.267232103900000093e-17
4.851045333789999859e+03,2.267188229789999941e-17
4.851243368200000077e+03,2.324933756050000251e-17
4.851441402610000296e+03,2.335948275899999846e-17
4.851639437030000408e+03,2.335903087910000251e-17
4.851837471449999612e+03,2.335857906099999850e-17
4.852035505859999830e+03,2.339511973480000045e-17
4.852233540270000049e+03,2.339466732470000188e-17
4.852431574690000161e+03,2.339421497630000097e-17
4.852629609100000380e+03,2.339376268970000124e-17
4.852827643509999689e+03,2.335632089540000224e-17
4.853026668110000173e+03,2.339285604109999950e-17
4.853224702509999588e+03,2.347047369130000044e-17
4.853422736929999701e+03,2.360861809240000175e-17
4.853620771349999814e+03,2.360816192850000233e-17
4.853818805760000032e+03,2.360770582700000060e-17
4.854016840170000251e+03,2.360724978789999965e-17
4.854214874590000363e+03,2.360679381110000210e-17
