#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
6855.488959016401	2.110853703647335e-16	2.069439709756897e-16	4.949527736425999e-18
6855.686993780221	2.1108331412549448e-16	2.069419550789335e-16	4.937118543450001e-18
6855.88502854404	2.11225702727904e-16	2.0733650738845953e-16	5.077085024232e-18
6856.08306330786	2.1122364510010846e-16	2.0733448764675612e-16	5.711772672394999e-18
6856.28109807168	2.1124718934517955e-16	2.0736296191743602e-16	6.032239833521999e-18
6856.4791328355	2.1179393913435568e-16	2.0783133171408776e-16	6.054105795425002e-18
6856.67716759932	2.1124307363717805e-16	2.0782930712033731e-16	5.93341230276e-18
6856.875202363139	2.1121541468170638e-16	2.0782728253571976e-16	5.672662833136001e-18
6857.07323712696	2.1123895796630796e-16	2.078252579602369e-16	4.994747805219e-18
6857.271271900681	2.1123690014469895e-16	2.0782323339378927e-16	4.732604986473e-18
6857.469306664501	2.112092419652731e-16	2.0782120883658128e-16	4.736917993252002e-18
6857.6673414283205	2.11207184411739e-16	2.0781918428851355e-16	4.779196401e-18
6857.8653761921405	2.1120512686749606e-16	2.0781715974958795e-16	4.883376590214999e-18
6858.0634109559605	2.110586399778115e-16	2.0734478206053529e-16	4.982544456507998e-18
6858.26144571978	2.11041204655326e-16	2.073122710892742e-16	4.953619868616002e-18
6858.4594804836	2.110391486958065e-16	2.0731025145695666e-16	4.959065807520001e-18
6858.65751524742	2.10374964766646e-16	2.069117177186306e-16	4.962824733964999e-18
6858.855550011239	2.1037291527621829e-16	2.0690970196744407e-16	4.90796524204e-18
6859.053584775059	2.1034913231739052e-16	2.0690768622537163e-16	4.936826335168001e-18
6859.251619538878	2.103470830572297e-16	2.069056704924153e-16	4.911445138574e-18
6859.449654302699	2.1034503380633859e-16	2.06903654768577e-16	4.903576718814002e-18
6859.647689066518	2.1034298456471924e-16	2.069016390538588e-16	4.98310006065e-18
6859.845723830337	2.1034093533237351e-16	2.068996233482625e-16	4.919996282445e-18
6860.04474877778	2.1033887586311006e-16	2.0689759757323095e-16	4.898466376019999e-18
6860.242783541599	2.1035855885559738e-16	2.068955818859303e-16	4.888199076209998e-18
6860.440818305419	2.1035650943940558e-16	2.0689356620775758e-16	4.958402353124998e-18
6860.638853069239	2.103327282497142e-16	2.0655645152343661e-16	5.000820871915999e-18
6860.836887833058	2.1035241063487254e-16	2.0655443912825884e-16	4.955389881768001e-18
6861.034922596879	2.1175888094645223e-16	2.0688751922802764e-16	4.902266891088002e-18
6861.2329573606985	2.117568178446288e-16	2.068855035863872e-16	4.933459527476e-18
6861.430992124518	2.1175475475215864e-16	2.068834879538849e-16	4.952114220241001e-18
6861.62902689824	2.117526916689408e-16	2.0688147233042205e-16	4.850355117840003e-18
6861.827061662059	2.1054436169727227e-16	2.0687945671620234e-16	4.77576635979e-18
6862.02509642588	2.103401144441249e-16	2.0687744111112704e-16	4.778385663936001e-18
6862.223131189699	2.1054025908285243e-16	2.0730235517265516e-16	4.680895316564999e-18
6862.4211659535185	2.1174443943007933e-16	2.0871040664923205e-16	4.69304318743e-18
6862.6192007173395	2.1174237639377405e-16	2.0878267689857649e-16	4.679613311636001e-18
6862.817235481159	2.117403133668371e-16	2.0878064270828474e-16	4.676333943070999e-18
6863.015270254881	2.1173825034916755e-16	2.0877860852713086e-16	4.675566976073998e-18
6863.2133050187	2.1053000270967498e-16	2.0870227280223448e-16	4.840926634223e-18
6863.4113397825195	2.1052795146301588e-16	2.072902368320119e-16	4.881456019151999e-18
6863.60937454634	2.1052590022568057e-16	2.0728821714070685e-16	4.831173429264e-18
6863.8074093101595	2.1052384899767118e-16	2.0728619745858432e-16	4.875611206556999e-18
6864.005444083882	2.105217977788874e-16	2.0728417778554553e-16	4.870782598564999e-18
6864.203478847701	2.117258724405712e-16	2.086118872934374e-16	4.914968208320001e-18
6864.401513611522	2.120043636598627e-16	2.08609854682654e-16	4.967868790254e-18
6864.599548375341	2.1203812845399036e-16	2.0860782208112095e-16	4.918917425439e-18
6864.79758313916	2.1200023231703182e-16	2.0860578948884046e-16	4.886333485194e-18
6864.9956179029805	2.1199816665972334e-16	2.0860375690581477e-16	4.905365060149998e-18
6865.1946428504225	2.1199609068350445e-16	2.0860171416909995e-16	4.907297031988001e-18
6865.3926776142425	2.1199402504506078e-16	2.0859968160463704e-16	4.931246634049001e-18
6865.590712378063	2.1177676738185324e-16	2.0859764904943573e-16	4.847777608060001e-18
6865.788747141882	2.1177470385903732e-16	2.0785121733964836e-16	4.920669300143999e-18
6865.986781915604	2.1055167442570597e-16	2.0650210999938818e-16	4.89597040089e-18
6866.184816679424	2.105496228187496e-16	2.0650009785122297e-16	4.816080631674999e-18
6866.382851443244	2.1054757122115117e-16	2.064980857122357e-16	4.755303246486001e-18
6866.5808862070635	2.1054551963291295e-16	2.0649607358242863e-16	4.819265138184e-18
6866.778920980785	2.117643863859104e-16	2.0784109101525633e-16	4.852372754599999e-18
6866.976955744606	2.1176232291957467e-16	2.0783906577814348e-16	4.811998467154e-18
6867.174990508425	2.1053936492428114e-16	2.0783704055027787e-16	4.885164897270001e-18
6867.373025272245	2.1175819601517087e-16	2.085793564695769e-16	4.866229161993002e-18
6867.571060045967	2.1175613257700438e-16	2.0857732400701827e-16	4.832351095572e-18
6867.769094809786	2.1175406914837005e-16	2.0857529155384872e-16	4.788357391400002e-18
6867.967129573607	2.1183393517263204e-16	2.0872310943109748e-16	4.77729052769e-18
6868.165164337426	2.119651070959113e-16	2.0872107553629897e-16	4.770174181011999e-18
6868.363199111149	2.1196304159879903e-16	2.087190416507001e-16	4.779165611136001e-18
6868.561233874968	2.1182774257646852e-16	2.0856716183399138e-16	4.831336787255999e-18
6868.759268638789	2.118256783966683e-16	2.085651294272952e-16	4.818648680416e-18
6868.957303402608	2.118236142263155e-16	2.0856309702990104e-16	4.796108394747e-18
6869.15533817633	2.1182155006530943e-16	2.0781678878043648e-16	4.898558516158e-18
6869.35337294015	2.1181948591385898e-16	2.0716414312287142e-16	4.94726498544e-18
6869.55140770397	2.1181742177186344e-16	2.0716212434633658e-16	4.936044273362999e-18
6869.749442477692	2.118153576392222e-16	2.071601055789504e-16	4.880084242409999e-18
6869.9474772415115	2.1173137205610002e-16	2.0692054861064259e-16	4.875502382399999e-18
6870.145512005331	2.117293087408065e-16	2.0691853217666616e-16	4.828747973548001e-18
6870.343546779053	2.117272454348713e-16	2.069165157518354e-16	4.862376040704e-18
6870.542571716593	2.117251718220463e-16	2.0618694576893052e-16	5.314690347239999e-18
6870.740606480414	2.118050267979791e-16	2.0691247284811822e-16	5.264057932464003e-18
6870.938641254135	2.118029627221838e-16	2.0691045645108837e-16	5.120831313180001e-18
6871.136676017954	2.1171898198979137e-16	2.0664744302604438e-16	4.819767203855001e-18
6871.334710781774	2.1171691873135289e-16	2.066454291911175e-16	4.857368235096999e-18
6871.532745555496	2.1171485548228822e-16	2.0690440731575028e-16	4.876493699609999e-18
6871.730780319317	2.117947065140934e-16	2.0713990832172748e-16	4.870612730100002e-18
6871.928815083136	2.118617638566139e-16	2.0778842773623594e-16	4.861619294824e-18
6872.126849856859	2.1185969916409065e-16	2.077864027402888e-16	5.028119604530999e-18
6872.324884620678	2.1178851445759362e-16	2.0713385235348918e-16	5.385527745926999e-18
6872.522919384498	2.1178645045777915e-16	2.0713183371601054e-16	5.466866574272001e-18
6872.720954158221	2.1178438646735813e-16	2.0712981508771893e-16	5.428605462257999e-18
6872.91898892204	2.1178232248653968e-16	2.0757987215673688e-16	5.454851324079999e-18
6873.11702368586	2.117802585152233e-16	2.0777627790068876e-16	5.113053540594998e-18
6873.315058459581	2.118473112088407e-16	2.08518376483974e-16	4.797727945734001e-18
6873.513093223402	2.1177613060100435e-16	2.086661537317208e-16	4.701930818699998e-18
6873.711127997124	2.1177406665810723e-16	2.0866412009825777e-16	4.762505903550001e-18
6873.909162760943	2.1169009723451584e-16	2.0868484711233796e-16	4.792871805361999e-18
6874.107197524763	2.1168803410899911e-16	2.0868281327590133e-16	4.771871875343999e-18
6874.305232298485	2.11642817512572e-16	2.0865801925432243e-16	4.790689435498e-18
6874.503267062306	2.1133181398944758e-16	2.077621035168154e-16	4.827407900427003e-18
6874.701301836028	2.1132975432393025e-16	2.0776007864212976e-16	4.815780129855001e-18
6874.899336599848	2.1132769466802324e-16	2.0775805377689207e-16	4.789573399168e-18
6875.097371363667	2.1115542679956596e-16	2.0775602892100384e-16	4.807081168063999e-18
6875.295406137389	2.1132357538463923e-16	2.0775650288191837e-16	4.859576566335999e-18
6875.493440901209	2.1163044153975277e-16	2.0775447802038312e-16	4.788397054409999e-18
6875.691475674931	2.1175342775342538e-16	2.0774995440926093e-16	4.862745550080001e-18
6875.890500612471	2.1182046149188775e-16	2.075495177900022e-16	4.871907609102e-18
6876.088535386193	2.1181839698981954e-16	2.075474949145646e-16	4.851927928382001e-18
6876.286570150013	2.1181633249740435e-16	2.075454720485854e-16	4.864133050422e-18
6876.484604913833	2.1162011817822477e-16	2.073516550410961e-16	4.862422252007998e-18
6876.682639687555	2.113091478949146e-16	2.0734963406308353e-16	4.830896347252e-18
6876.880674451375	2.1130708833428355e-16	2.07347613094529e-16	4.842671673566998e-18
6877.078709225097	2.1130502878308816e-16	2.0734559213523334e-16	4.839933557222998e-18
6877.276743988917	2.11611867911319e-16	2.0753535785894395e-16	4.805636093836e-18
6877.474778762638	2.1130090970942776e-16	2.0734155024483405e-16	4.855420953660001e-18
6877.672813526459	2.1129885018696863e-16	2.0733952931373614e-16	4.861390497151999e-18
6877.870848300181	2.116056803114409e-16	2.0752928945754633e-16	4.827388880342001e-18
6878.068883064001	2.1160361779734743e-16	2.0752726667590981e-16	4.864560781760002e-18
6878.266917837723	2.1129267167669872e-16	2.0752524390355797e-16	4.886210712240001e-18
6878.464952601542	2.1129061219245838e-16	2.075232211406959e-16	4.855262193018001e-18
6878.662987375265	2.1128855271767724e-16	2.0752119838712438e-16	4.881704639375e-18
6878.8610221390845	2.1159536783649848e-16	2.0772004668404598e-16	4.84590815142e-18
6879.059056912807	2.1178743060722053e-16	2.080592043006492e-16	4.828396218106001e-18
6879.257091676626	2.1188437225368992e-16	2.0821849686711737e-16	4.83721696176e-18
6879.455126450349	2.1178330191907717e-16	2.086278930775839e-16	4.79471679684e-18
6879.653161214169	2.1158711802896304e-16	2.0821443773282823e-16	4.870393467302999e-18
6879.8511959878915	2.1127619607027145e-16	2.0821240817979334e-16	4.858231626220001e-18
6880.049230751711	2.1158299318274827e-16	2.0862179238778626e-16	4.817349475213999e-18
6880.247265525433	2.1158093077398822e-16	2.086197588433804e-16	4.778504373503001e-18
6880.445300289252	2.1157886837493466e-16	2.086177253085452e-16	4.74973718946e-18
6880.643335062974	2.1157680598538436e-16	2.0875467835270757e-16	4.731032382509999e-18
6880.841369826795	2.1157474360554674e-16	2.0875264348202482e-16	4.811811650351999e-18
6881.039404600517	2.1157268123521859e-16	2.0875060862072473e-16	4.761511251824001e-18
6881.238429538057	2.1186370931703132e-16	2.0921298927838836e-16	4.804367419104999e-18
6881.436464311779	2.1186164410889405e-16	2.0921094990897832e-16	5.015146154719999e-18
6881.634499075598	2.1185957891049534e-16	2.0874449391982622e-16	5.496449165829999e-18
6881.8325338493205	2.1156442153866706e-16	2.08603480662361e-16	6.090963746858999e-18
6882.030568623043	2.1108338266791425e-16	2.081900735736838e-16	6.259380124728e-18
6882.228603386863	2.110813250245478e-16	2.0859941375390369e-16	6.245338699376e-18
6882.426638160585	2.1107926739069122e-16	2.0873635468380222e-16	5.908621604572e-18
6882.624672924405	2.1107720976655348e-16	2.087343198986377e-16	5.352737103181002e-18
6882.822707698127	2.1093589138274752e-16	2.0873228512288385e-16	4.989083595504001e-18
6883.0207424619475	2.1093383513539442e-16	2.0873025035674718e-16	4.851776458512e-18
6883.218777235669	2.1073827874865912e-16	2.0858924664900988e-16	4.763486470500001e-18
6883.416812009392	2.107359810550971e-16	2.0817586769700787e-16	4.798218133799999e-18
6883.614846773211	2.1073417007454835e-16	2.0817383832408647e-16	4.813895963865e-18
6883.812881546933	2.1073211575186995e-16	2.081718089605667e-16	4.815435943786001e-18
6884.010916310753	2.1092355404267194e-16	2.0816977960665465e-16	4.818216006904002e-18
6884.208951084474	2.1092149785297917e-16	2.081677502621506e-16	4.872244257477002e-18
6884.406985858198	2.111127784156969e-16	2.0816572092715929e-16	4.846898868461999e-18
6884.605020622017	2.1123200370655456e-16	2.0816369160178536e-16	4.850960565328002e-18
6884.80305539574	2.1122994447868294e-16	2.0816166228582903e-16	4.845405485699999e-18
6885.001090159559	2.1110660427933966e-16	2.0799835800995886e-16	4.943064661944e-18
6885.199124933281	2.1110454625313522e-16	2.0788605069576364e-16	4.906298015825002e-18
6885.397159707003	2.1090916091755219e-16	2.0788402405570079e-16	4.85770850469e-18
6885.595194470824	2.1076688887786115e-16	2.0788199742525895e-16	4.899498762720001e-18
6885.793229244546	2.1071157305531059e-16	2.0787997080423878e-16	4.888369435197e-18
6885.991264018268	2.1070927551785906e-16	2.0798821948191634e-16	4.843055237253999e-18
6886.1892987820875	2.1070722131335e-16	2.0798619180497977e-16	4.846524411148001e-18
6886.387333555809	2.1070516711840095e-16	2.0798416413747972e-16	4.778511894956003e-18
6886.586358503252	2.1070310266221737e-16	2.0865140980990983e-16	4.72630803018e-18
6886.784393267072	2.107010484867549e-16	2.08649375636702e-16	4.733537938176002e-18
6886.982428040795	2.1062451167632731e-16	2.0786780114569483e-16	4.751656634644001e-18
6887.180462814516	2.1062245824626085e-16	2.0786577459147601e-16	4.807728067520001e-18
6887.3784975783365	2.1062040482597325e-16	2.0786374804690808e-16	4.841399422479998e-18
6887.576532352058	2.1061835141526262e-16	2.0786172151179175e-16	4.850920814054999e-18
6887.774567125781	2.106907777541926e-16	2.0850730694853276e-16	4.840440047663999e-18
6887.9726018896	2.1068872363681832e-16	2.0850527411877899e-16	6.550179586002001e-18
6888.170636663323	2.1068666952903462e-16	2.085032412985164e-16	6.469957738067e-18
6888.368671437045	2.1068485872327918e-16	2.0863310259554443e-16	6.495847086419002e-18
6888.566706200864	2.106828046326232e-16	2.0863106850866623e-16	6.494274438314001e-18
6888.764740974587	2.1068075055156828e-16	2.0862903443129558e-16	6.549928948420001e-18
6888.962775748309	2.106784531950051e-16	2.0849511011356494e-16	6.451480501263001e-18
6889.160810522031	2.1067639913573998e-16	2.0784550957537642e-16	6.375417396719997e-18
6889.358845285851	2.1059987115532524e-16	2.0765547108630363e-16	6.296645988479998e-18
6889.556880059574	2.1035969927672345e-16	2.0760234806060798e-16	6.340335961664001e-18
6889.7549148332955	2.103576482943444e-16	2.0765142188325797e-16	6.375107781996001e-18
6889.952949597116	2.103555973217782e-16	2.075982998732356e-16	6.357180342695e-18
6890.150984370837	2.1016161053533356e-16	2.0759627579387675e-16	6.388163611193999e-18
6890.34901914456	2.1015956145347583e-16	2.0759425172410788e-16	6.447331585488002e-18
6890.547053918282	2.097853888333466e-16	2.0735665764388746e-16	6.432313230686998e-18
6890.7450886821025	2.091830260189028e-16	2.066583792319039e-16	6.397012813343998e-18
6890.943123455824	2.087335545912699e-16	2.0659673954201042e-16	6.391509060256e-18
6891.141158229547	2.0840212766023686e-16	2.065777069595606e-16	6.376885992960001e-18
6891.3391930032685	2.082323598599131e-16	2.05733456969251e-16	6.341710482104998e-18
6891.537227767089	2.0787086903122095e-16	2.0501347877384349e-16	6.458657284323001e-18
6891.736252714531	2.078688320790839e-16	2.0501146982162396e-16	6.279659039751999e-18
6891.934287488252	2.0822625873964062e-16	2.0572742906577871e-16	6.254001424004e-18
6892.132322261975	2.083919577086059e-16	2.0656762603902778e-16	6.327879975329999e-18
6892.330357025795	2.0838992577931863e-16	2.0656561189791715e-16	6.370027424065e-18
6892.5283917995175	2.0838789385959662e-16	2.0582821209927045e-16	6.265262090988001e-18
6892.726426573239	2.0821813758330078e-16	2.057194053677833e-16	6.300884972298e-18
6892.924461346962	2.0821610731834722e-16	2.0571739946712628e-16	6.455659425462e-18
6893.1224961206835	2.0838179815846818e-16	2.0571539357602322e-16	6.417992626329997e-18
6893.320530884504	2.0837976627755157e-16	2.0582018435039294e-16	6.385161301150001e-18
6893.518565658225	2.0837773440621851e-16	2.0581817743705476e-16	6.292387878752001e-18
6893.716600431948	2.0834266110132293e-16	2.0570937596017394e-16	6.250085827011e-18
6893.9146352056705	2.0820595613880382e-16	2.0515465531466344e-16	6.204139575182999e-18
6894.112669979393	2.0809400690361683e-16	2.0515265486088123e-16	6.198478856959997e-18
6894.310704743212	2.0809197777835234e-16	2.0570335843044034e-16	6.13946991553e-18
6894.508739516935	2.0808994866267697e-16	2.058081430140829e-16	6.198319623006001e-18
6894.7067742906565	2.0783843096684472e-16	2.058061361582178e-16	6.270523225055001e-18
6894.904809064379	2.0769522930154706e-16	2.0569734098682065e-16	6.204166902887999e-18
6895.102843838101	2.0718571961108332e-16	2.0514265273539287e-16	6.313096237499999e-18
6895.3008786118235	2.076911787568998e-16	2.0569332940568665e-16	6.321639024985001e-18
6895.4989133756435	2.0783032437117098e-16	2.0569132362961478e-16	6.236276856816999e-18
6895.696948149365	2.078282977464712e-16	2.056893178630441e-16	6.265105957920001e-18
6895.894982923088	2.0782627113147656e-16	2.0568731210607864e-16	6.272282958789999e-18
6896.0930176968095	2.0717561811352136e-16	2.0513265084911256e-16	6.226774217045999e-18
6896.291052470532	2.0717359784302075e-16	2.0496549643063525e-16	6.171016978398001e-18
6896.489087244254	2.0717157758220632e-16	2.0512865016164244e-16	6.08628423154e-18
6896.687122008075	2.071695573311828e-16	2.0512664983239714e-16	6.101597500047999e-18
6896.8851567817965	2.0781613820231372e-16	2.05784061377769e-16	6.189174529256e-18
6897.084181729239	2.0781410151287187e-16	2.0578204460357268e-16	6.30219906031e-18
6897.282216502961	2.0781207496596784e-16	2.0578003787273794e-16	6.228335993039999e-18
6897.480251276684	2.0677115376348345e-16	2.0511863860960578e-16	6.140042310906e-18
6897.678286050405	2.0676913736717442e-16	2.0511663832833694e-16	6.156169459379001e-18
6897.876320824128	2.0676712098055995e-16	2.051146380566852e-16	6.129779640229e-18
6898.07435559785	2.0660076709073024e-16	2.0494749822703417e-16	6.130870120293999e-18
6898.272390371572	2.0613345050024582e-16	2.0481802490152694e-16	6.117965504112e-18
6898.470425135391	2.0613144028307778e-16	2.048160275124133e-16	6.129229981551e-18
6898.668459909115	2.065947228261327e-16	2.0494150233009083e-16	6.034476347216997e-18
6898.866494682837	2.0659270809064052e-16	2.0493950371699502e-16	6.130258739487999e-18
6899.064529456559	2.0612540968937024e-16	2.0493750511353154e-16	6.198749484200003e-18
6899.262564230281	2.061233995108468e-16	2.0495297691223164e-16	6.226463884209999e-18
6899.460599004004	2.0612138934201933e-16	2.0495097815766876e-16	6.166122515879001e-18
6899.658633777725	2.0611937918289176e-16	2.0494897941275074e-16	6.135286288446e-18
6899.856668551448	2.0611736903346806e-16	2.0494698067748145e-16	6.102992503584001e-18
6900.05470332517	2.0634698153549758e-16	2.050926357044434e-16	6.034631026690001e-18
6900.252738098892	2.063449691466048e-16	2.050906355484973e-16	6.109807975635e-18
6900.450772872614	2.061113386434594e-16	2.0494098452960523e-16	6.079816181119999e-18
6900.648807646337	2.0610932853289042e-16	2.0493898583297006e-16	6.078343513219998e-18
6900.846842420059	2.061073184320451e-16	2.049369871460033e-16	6.125543183601001e-18
6901.044877193782	2.0633691968833928e-16	2.050826350214269e-16	6.107369010750001e-18
6901.2429119675035	2.065685320232432e-16	2.0573990528574927e-16	6.071681899799998e-18
6901.440946741226	2.0656651741428909e-16	2.0588346828003542e-16	6.088919722259999e-18
6901.638981505045	2.0656450281519726e-16	2.0588146034257583e-16	6.105801848255999e-18
6901.837016278768	2.0656248822577024e-16	2.0587945241474904e-16	6.117409495627001e-18
6902.0350510524895	2.0632685808484423e-16	2.057318792339043e-16	6.025476671699999e-18
6902.233085826213	2.0609324799882384e-16	2.0507063452149922e-16	6.218137886173e-18
6902.432110773655	2.0609122792582264e-16	2.0506862447189226e-16	6.398341939973999e-18
6902.630145547377	2.0608921791271845e-16	2.0506662443226611e-16	6.529299018995998e-18
6902.828180321099	2.0608720790937806e-16	2.0586940288238574e-16	6.57170338118e-18
6903.026215094821	2.0608519791580554e-16	2.0586739501309214e-16	6.414561741642e-18
6903.224249868544	2.0608318793200494e-16	2.058653871535601e-16	6.181301096775001e-18
6903.422284642265	2.0608117795798042e-16	2.058633793037938e-16	6.039982273039999e-18
6903.620319415988	2.06079167993736e-16	2.0586137146379726e-16	5.965493157791998e-18
6903.818354189711	2.0630873775271701e-16	2.0591847348539503e-16	5.882387203272e-18
6904.016388963432	2.066040039615964e-16	2.0601635881106216e-16	5.943466232535e-18
6904.214423737155	2.0660198886857026e-16	2.060143494495786e-16	5.974037599968e-18
6904.4124585108775	2.0659997378536594e-16	2.060123400978889e-16	5.923592058227999e-18
6904.610493294502	2.0659795871188677e-16	2.060103307558967e-16	5.924911212149998e-18
6904.808528068224	2.0674528075304992e-16	2.0638411551310773e-16	5.943379735906995e-18
6905.006562841947	2.0674326424276178e-16	2.0638210252548001e-16	6.019788503715997e-18
6905.204597615669	2.067412477423192e-16	2.0638008954768069e-16	6.005615361799999e-18
6905.402632389391	2.067392312517263e-16	2.0637807657971382e-16	5.915110037220002e-18
6905.600667163113	2.0673721477098738e-16	2.0637606362158373e-16	5.933809351616998e-18
6905.798701936836	2.065858684781941e-16	2.0599827491053663e-16	5.896787988831999e-18
6905.996736710557	2.0628660405562085e-16	2.0589638165754385e-16	5.991378237970002e-18
6906.19477148428	2.0628459196033627e-16	2.0589437336844265e-16	5.996441795456e-18
6906.392806258002	2.0628257987490123e-16	2.0589236508917237e-16	6.140846172616e-18
6906.590841031724	2.0628056779931995e-16	2.0583125503893594e-16	6.588732461472001e-18
6906.788875805447	2.0627855573359665e-16	2.0582924735582036e-16	6.783104648447999e-18
6906.9869105791695	2.0603289062656743e-16	2.0487502267559957e-16	6.087376104895e-18
6907.184945352891	2.060308809571939e-16	2.04873024300208e-16	5.857555811859999e-18
6907.382980126614	2.0627251959561756e-16	2.0582322436553544e-16	5.909427839840001e-18
6907.5810149003355	2.0638113102969317e-16	2.058803156202371e-16	5.931071250522e-18
6907.780039857681	2.0656570880292947e-16	2.0601134953089858e-16	5.964368957819999e-18
6907.978074631403	2.0656369389728565e-16	2.0600934003264614e-16	5.945419965890998e-18
6908.176109405125	2.0656167900154417e-16	2.060073305442694e-16	5.916094002771997e-18
6908.374144178847	2.071166888656189e-16	2.063478731788166e-16	5.889050629695997e-18
6908.57217895257	2.0711466855622492e-16	2.0679354855679456e-16	5.881014007464e-18
6908.770213726291	2.0711264825677302e-16	2.067915313897068e-16	5.861636863146001e-18
6908.968248500014	2.0711062796726755e-16	2.0678951423255e-16	5.83515143382e-18
6909.166283273737	2.0710860768771284e-16	2.067874970853286e-16	5.867819894972001e-18
6909.364318057361	2.0710658741801235e-16	2.0609502928802995e-16	5.894786273760001e-18
6909.562352831083	2.074486016135083e-16	2.0678346282060865e-16	5.8359589911e-18
6909.760387604806	2.0744657800786833e-16	2.0678144570321974e-16	5.848248797822e-18
6909.958422378528	2.074445544122133e-16	2.067794285957838e-16	5.666255739228e-18
6910.15645715225	2.0709850643925454e-16	2.0608698777870602e-16	5.639624037999e-18
6910.354491925972	2.0709648621949726e-16	2.0608497742618543e-16	5.834259968342003e-18
6910.552526699695	2.0743848368520255e-16	2.0677337733323797e-16	6.056098141647998e-18
6910.750561483319	2.074364601294307e-16	2.0677136026555733e-16	6.356476640932e-18
6910.948596257042	2.076916257626386e-16	2.0718157762803263e-16	6.601144008438e-18
6911.146631030763	2.0768959971809072e-16	2.071795565590356e-16	6.786385859687999e-18
6911.344665804486	2.076875736835714e-16	2.0717753550004248e-16	6.711417712799999e-18
6911.542700578208	2.0768554765908526e-16	2.073243250399708e-16	6.435018546189999e-18
6911.74073535193	2.0768352164463673e-16	2.0732230254932184e-16	6.132762359896001e-18
6911.938770135555	2.076814956401291e-16	2.0732028006859652e-16	5.825815126922002e-18
6912.136804909278	2.0767946964576943e-16	2.0731825759800147e-16	5.659292545828e-18
6912.334839683001	2.078596525030312e-16	2.0744035274447646e-16	5.738368635873001e-18
6912.532874456722	2.079962940281512e-16	2.0779253684843137e-16	5.785848942531e-18
6912.730909230445	2.0785559700955886e-16	2.0743630543184832e-16	5.826962862936001e-18
6912.928944014069	2.0767136576878746e-16	2.0731016781590332e-16	5.709931685275998e-18
6913.127968961512	2.0766932969503611e-16	2.0730813528344746e-16	5.687314008089e-18
6913.326003735234	2.076673037611027e-16	2.073061128731736e-16	5.712878025648e-18
6913.524038508956	2.0766527783724794e-16	2.0730409047296085e-16	5.70673030401e-18
6913.722073282678	2.0766325192347657e-16	2.0730206808281395e-16	5.707013417909999e-18
6913.920108066303	2.0766122601969175e-16	2.0730004570263622e-16	5.638098621836e-18
6914.118142840025	2.0765920012610077e-16	2.0729802333263465e-16	5.632705122992e-18
6914.316177613748	2.0765717424260695e-16	2.0714721071388464e-16	5.661666983712e-18
6914.514212387469	2.0746901213870937e-16	2.0604275227357135e-16	5.737603908206999e-18
6914.7122471710945	2.073959810063997e-16	2.0601145790536094e-16	5.659054264332e-18
6914.910281944816	2.0639275298336851e-16	2.0593900380057422e-16	5.636946277183998e-18
6915.108316718539	2.0739193432747266e-16	2.060074382410387e-16	5.633557742889998e-18
6915.3063514922615	2.0746091600980446e-16	2.0603471180205643e-16	5.782600903806999e-18
6915.504386275886	2.0745889200278085e-16	2.0603270170920705e-16	5.764129013479998e-18
6915.702421049609	2.074568680059792e-16	2.0603069162650937e-16	5.600449159799998e-18
6915.900455823331	2.0745484401930305e-16	2.060286815538676e-16	5.634782850563999e-18
6916.098490597054	2.0763894174610188e-16	2.071290229926602e-16	5.725273907886997e-18
6916.296525380678	2.0763691596373532e-16	2.0712700218520062e-16	5.656737857504e-18
6916.4945601544005	2.076348901916188e-16	2.071249813879659e-16	5.626364914659999e-18
6916.692594928122	2.0763286442965575e-16	2.071229606008597e-16	5.627656072688001e-18
6916.890629711747	2.0744472423776723e-16	2.0601863134145971e-16	5.627611972719e-18
6917.088664485469	2.0744270031194322e-16	2.0601662132925171e-16	5.65724428052e-18
6917.286699259192	2.0762678720463376e-16	2.0711689830025885e-16	5.679422724341999e-18
6917.484734032913	2.078069241034232e-16	2.0721779047347024e-16	5.637900497766999e-18
6917.682768816539	2.0780489661491037e-16	2.0721576873289712e-16	5.528801016875e-18
6917.88080359026	2.0780286913668997e-16	2.0721374700258724e-16	5.54259677841e-18
6918.078838363983	2.0780084166866548e-16	2.0721172528244435e-16	5.611629561384e-18
6918.2778633213275	2.0830583118741167e-16	2.072555457868278e-16	5.630487353246001e-18
6918.47589809505	2.0830379879289156e-16	2.0720767176410567e-16	5.666161232088999e-18
6918.673932868772	2.0830176640860675e-16	2.072056500745435e-16	5.617072000208e-18
6918.871967652397	2.0829973403446046e-16	2.0720362839506646e-16	5.616847211336001e-18
6919.07000242612	2.0829770167066084e-16	2.0720160672588165e-16	5.590536861351001e-18
6919.268037199841	2.0834137693959935e-16	2.0724543515303827e-16	5.548208526272999e-18
6919.4660719834665	2.0911375993089255e-16	2.0800710163893446e-16	5.492463280411998e-18
6919.664106757188	2.0911171959587028e-16	2.08005072101641e-16	5.45125688198e-18
6919.862141530912	2.0910967927115301e-16	2.08003042574598e-16	5.53487890539e-18
6920.060176314535	2.0910763895664373e-16	2.08001013057709e-16	5.595225975635998e-18
6920.258211088259	2.0910559865255129e-16	2.0799898355118167e-16	5.548310703491999e-18
6920.45624586198	2.08329180357835e-16	2.0723330272916615e-16	5.564010450524e-18
6920.6542806456055	2.0832714763011405e-16	2.0723128069423835e-16	5.556643564836003e-18
